,DATE,Under,Total,underpct,cont
499,1996-12-01,4365.0,135113,0.03230629177059202,US
500,1997-01-01,4189.0,135456,0.030925171273328608,US
501,1997-02-01,4242.0,135400,0.031329394387001476,US
502,1997-03-01,4112.0,135891,0.030259546253982972,US
503,1997-04-01,4396.0,136016,0.03231972709093048,US
504,1997-05-01,4032.0,136119,0.029621140325744387,US
505,1997-06-01,3998.0,136211,0.02935152080228469,US
506,1997-07-01,4040.0,136477,0.029602057489540357,US
507,1997-08-01,4049.0,136618,0.02963738306811694,US
508,1997-09-01,4004.0,136675,0.029295774647887324,US
509,1997-10-01,3973.0,136633,0.029077894798474745,US
510,1997-11-01,3962.0,136961,0.028927942991070446,US
511,1997-12-01,3848.0,137155,0.028055849221683492,US
512,1998-01-01,3922.0,137095,0.028607899631642293,US
513,1998-02-01,3866.0,137112,0.028195927417002154,US
514,1998-03-01,3859.0,137236,0.02811944387769973,US
515,1998-04-01,3775.0,137150,0.027524608093328472,US
516,1998-05-01,3727.0,137372,0.027130710770753866,US
517,1998-06-01,3766.0,137455,0.027398057546105997,US
518,1998-07-01,3796.0,137588,0.02758961537343373,US
519,1998-08-01,3537.0,137570,0.025710547357708804,US
520,1998-09-01,3448.0,138286,0.024933832781337227,US
521,1998-10-01,3433.0,138279,0.024826618647806248,US
522,1998-11-01,3339.0,138381,0.024129035055390557,US
523,1998-12-01,3420.0,138634,0.024669273049901175,US
524,1999-01-01,3449.0,139003,0.02481241412055855,US
525,1999-02-01,3425.0,138967,0.024646139011419977,US
526,1999-03-01,3550.0,138730,0.025589274129604263,US
527,1999-04-01,3443.0,138959,0.02477709252369404,US
528,1999-05-01,3393.0,139107,0.024391295908904657,US
529,1999-06-01,3411.0,139329,0.024481622634196752,US
530,1999-07-01,3350.0,139439,0.024024842404205424,US
531,1999-08-01,3286.0,139430,0.023567381481747113,US
532,1999-09-01,3279.0,139622,0.023484837633037773,US
533,1999-10-01,3153.0,139771,0.02255832755006403,US
534,1999-11-01,3225.0,140025,0.023031601499732192,US
535,1999-12-01,3283.0,140177,0.023420389935581442,US
536,2000-01-01,3208.0,142267,0.022549150540884397,US
537,2000-02-01,3167.0,142456,0.0222314258437693,US
538,2000-03-01,3231.0,142434,0.022684190572475674,US
539,2000-04-01,3186.0,142751,0.022318582706951265,US
540,2000-05-01,3283.0,142388,0.02305671826277495,US
541,2000-06-01,3209.0,142591,0.02250492667840186,US
542,2000-07-01,3144.0,142278,0.022097583603930337,US
543,2000-08-01,3211.0,142514,0.02253111974963863,US
544,2000-09-01,3217.0,142518,0.022572587322303148,US
545,2000-10-01,3179.0,142622,0.022289688827810576,US
546,2000-11-01,3467.0,142962,0.024251199619479302,US
547,2000-12-01,3243.0,143248,0.02263905953311739,US
548,2001-01-01,3332.0,143800,0.02317107093184979,US
549,2001-02-01,3296.0,143701,0.0229365140117327,US
550,2001-03-01,3280.0,143924,0.02278980573080237,US
551,2001-04-01,3289.0,143569,0.02290884522424758,US
552,2001-05-01,3439.0,143318,0.023995590225931146,US
553,2001-06-01,3792.0,143357,0.026451446389084598,US
554,2001-07-01,3556.0,143654,0.02475392261962772,US
555,2001-08-01,3380.0,143284,0.02358951453058262,US
556,2001-09-01,4233.0,143989,0.02939807901992513,US
557,2001-10-01,4437.0,144086,0.030794109073747623,US
558,2001-11-01,4317.0,144240,0.029929284525790346,US
559,2001-12-01,4393.0,144305,0.03044246561103219,US
560,2002-01-01,4112.0,143883,0.028578775810901912,US
561,2002-02-01,4289.0,144653,0.02965026649983063,US
562,2002-03-01,4101.0,144481,0.02838435503630235,US
563,2002-04-01,4199.0,144725,0.029013646571083088,US
564,2002-05-01,4103.0,144938,0.028308656115028495,US
565,2002-06-01,4048.0,144808,0.027954256670902164,US
566,2002-07-01,4145.0,144803,0.028625097546321553,US
567,2002-08-01,4301.0,145009,0.029660227985849153,US
568,2002-09-01,4329.0,145552,0.02974194789491041,US
569,2002-10-01,4314.0,145314,0.029687435484536936,US
570,2002-11-01,4329.0,145041,0.029846732992739985,US
571,2002-12-01,4321.0,145066,0.0297864420332814,US
572,2003-01-01,4607.0,145937,0.03156841650849339,US
573,2003-02-01,4844.0,146100,0.03315537303216975,US
574,2003-03-01,4652.0,146022,0.031858213145964306,US
575,2003-04-01,4798.0,146474,0.032756666712181,US
576,2003-05-01,4570.0,146500,0.03119453924914676,US
577,2003-06-01,4592.0,147056,0.031226199543031227,US
578,2003-07-01,4648.0,146485,0.031730211284431854,US
579,2003-08-01,4419.0,146445,0.030175151080610467,US
580,2003-09-01,4882.0,146530,0.03331740940421757,US
581,2003-10-01,4813.0,146716,0.03280487472395649,US
582,2003-11-01,4862.0,147000,0.03307482993197279,US
583,2003-12-01,4750.0,146729,0.03237260527912001,US
584,2004-01-01,4705.0,146842,0.03204124160662481,US
585,2004-02-01,4549.0,146709,0.031006959354913467,US
586,2004-03-01,4742.0,146944,0.032270797038327526,US
587,2004-04-01,4568.0,146850,0.031106571331290432,US
588,2004-05-01,4588.0,147065,0.031197089722231664,US
589,2004-06-01,4443.0,147460,0.03013020480130205,US
590,2004-07-01,4449.0,147692,0.030123500257292202,US
591,2004-08-01,4474.0,147564,0.030319048006288797,US
592,2004-09-01,4487.0,147415,0.030437879455957672,US
593,2004-10-01,4820.0,147793,0.03261318195043067,US
594,2004-11-01,4547.0,148162,0.030689380542919236,US
595,2004-12-01,4427.0,148059,0.02990024247090687,US
596,2005-01-01,4389.0,148029,0.02964959568733154,US
597,2005-02-01,4250.0,148364,0.028645763123129598,US
598,2005-03-01,4388.0,148391,0.029570526514411256,US
599,2005-04-01,4278.0,148926,0.028725675839007293,US
600,2005-05-01,4315.0,149261,0.028909092127213404,US
601,2005-06-01,4432.0,149238,0.029697530119674617,US
602,2005-07-01,4400.0,149432,0.029444831093741634,US
603,2005-08-01,4491.0,149779,0.029984176686985487,US
604,2005-09-01,4675.0,149954,0.03117622737639543,US
605,2005-10-01,4269.0,150001,0.02845981026793155,US
606,2005-11-01,4219.0,150065,0.028114483723719722,US
607,2005-12-01,4115.0,150030,0.02742784776378058,US
608,2006-01-01,4123.0,150214,0.027447508221603845,US
609,2006-02-01,4174.0,150641,0.02770826003544852,US
610,2006-03-01,3972.0,150813,0.026337252093652404,US
611,2006-04-01,3900.0,150881,0.025848184993471676,US
612,2006-05-01,4111.0,151069,0.027212730606544035,US
613,2006-06-01,4318.0,151354,0.028529143597129908,US
614,2006-07-01,4303.0,151377,0.028425718570192302,US
615,2006-08-01,4195.0,151716,0.02765034670041393,US
616,2006-09-01,4115.0,151662,0.027132702984267648,US
617,2006-10-01,4352.0,152041,0.028623858038292302,US
618,2006-11-01,4190.0,152406,0.027492355943991707,US
619,2006-12-01,4187.0,152732,0.027414032422805962,US
620,2007-01-01,4279.0,153144,0.027941022828187848,US
621,2007-02-01,4220.0,152983,0.027584764320218585,US
622,2007-03-01,4253.0,153051,0.027788122913277275,US
623,2007-04-01,4313.0,152435,0.028294026962311807,US
624,2007-05-01,4473.0,152670,0.02929848693259972,US
625,2007-06-01,4342.0,153041,0.028371482151841664,US
626,2007-07-01,4410.0,153054,0.028813359990591557,US
627,2007-08-01,4576.0,152749,0.029957642930559282,US
628,2007-09-01,4521.0,153414,0.029469279205287652,US
629,2007-10-01,4325.0,153183,0.02823420353433475,US
630,2007-11-01,4494.0,153835,0.02921311795105145,US
631,2007-12-01,4618.0,153918,0.03000298860432178,US
632,2008-01-01,4846.0,154063,0.03145466465017558,US
633,2008-02-01,4902.0,153653,0.031903054284654384,US
634,2008-03-01,4904.0,153908,0.03186319099721912,US
635,2008-04-01,5220.0,153769,0.03394702443275303,US
636,2008-05-01,5286.0,154303,0.03425727302774412,US
637,2008-06-01,5540.0,154313,0.03590105823877444,US
638,2008-07-01,5930.0,154469,0.038389579786235424,US
639,2008-08-01,5851.0,154641,0.03783602020162829,US
640,2008-09-01,6148.0,154570,0.03977485928705441,US
641,2008-10-01,6690.0,154876,0.04319584700018079,US
642,2008-11-01,7311.0,154639,0.0472778535815674,US
643,2008-12-01,8029.0,154655,0.05191555397497656,US
644,2009-01-01,8046.0,154210,0.052175604694896564,US
645,2009-02-01,8796.0,154538,0.056918039576026605,US
646,2009-03-01,9145.0,154133,0.0593318757177243,US
647,2009-04-01,8908.0,154509,0.057653599466697736,US
648,2009-05-01,9113.0,154747,0.058889671528365654,US
649,2009-06-01,9024.0,154716,0.05832622353214923,US
650,2009-07-01,8891.0,154502,0.057546180631965926,US
651,2009-08-01,9029.0,154307,0.0585132236385906,US
652,2009-09-01,8847.0,153827,0.057512660326210614,US
653,2009-10-01,8979.0,153784,0.058387088383707014,US
654,2009-11-01,9114.0,153878,0.059228739650892266,US
655,2009-12-01,9098.0,153111,0.05942094297601087,US
656,2010-01-01,8530.0,153484,0.055575825493211016,US
657,2010-02-01,8936.0,153694,0.05814150194542402,US
658,2010-03-01,9233.0,153954,0.05997245930602648,US
659,2010-04-01,9178.0,154622,0.05935765932402893,US
660,2010-05-01,8845.0,154091,0.05740114607602002,US
661,2010-06-01,8577.0,153616,0.05583402770544735,US
662,2010-07-01,8500.0,153691,0.055305775874969904,US
663,2010-08-01,8800.0,154086,0.057110964007112915,US
664,2010-09-01,9246.0,153975,0.06004870920603994,US
665,2010-10-01,8837.0,153635,0.05751944543886484,US
666,2010-11-01,8873.0,154125,0.05757015409570155,US
667,2010-12-01,8935.0,153650,0.058151643345265215,US
668,2011-01-01,8470.0,153263,0.05526448001148353,US
669,2011-02-01,8464.0,153214,0.05524299346012766,US
670,2011-03-01,8645.0,153376,0.05636475067807219,US
671,2011-04-01,8652.0,153543,0.05634903577499463,US
672,2011-05-01,8576.0,153479,0.055877351298874764,US
673,2011-06-01,8427.0,153346,0.05495415596102931,US
674,2011-07-01,8281.0,153288,0.054022493606805486,US
675,2011-08-01,8788.0,153760,0.057154006243496355,US
676,2011-09-01,9166.0,154131,0.059468893343973636,US
677,2011-10-01,8657.0,153961,0.05622852540578458,US
678,2011-11-01,8447.0,154128,0.05480509706218208,US
679,2011-12-01,8171.0,153995,0.05306016429104841,US
680,2012-01-01,8305.0,154381,0.05379548001373226,US
681,2012-02-01,8238.0,154671,0.0532614387958958,US
682,2012-03-01,7775.0,154749,0.050242651002591295,US
683,2012-04-01,7913.0,154545,0.05120191529975089,US
684,2012-05-01,8101.0,154866,0.05230973874188008,US
685,2012-06-01,8072.0,155083,0.05204954766157477,US
686,2012-07-01,8082.0,154948,0.05215943413274131,US
687,2012-08-01,7974.0,154763,0.05152394306132603,US
688,2012-09-01,8671.0,155160,0.05588424851765919,US
689,2012-10-01,8203.0,155554,0.052734098769559125,US
690,2012-11-01,8166.0,155338,0.05256923611736986,US
691,2012-12-01,7943.0,155628,0.05103837355745753,US
692,2013-01-01,8151.0,155763,0.052329500587430904,US
693,2013-02-01,8178.0,155312,0.052655300298753475,US
694,2013-03-01,7722.0,155005,0.049817747814586616,US
695,2013-04-01,7964.0,155394,0.05125037002715677,US
696,2013-05-01,7937.0,155536,0.05102998662689024,US
697,2013-06-01,8103.0,155749,0.052026016218402686,US
698,2013-07-01,8099.0,155599,0.05205046304924839,US
699,2013-08-01,7816.0,155605,0.050229748401400987,US
700,2013-09-01,7764.0,155687,0.04986928902220481,US
701,2013-10-01,7936.0,154673,0.05130824384346331,US
702,2013-11-01,7718.0,155265,0.049708562779763626,US
703,2013-12-01,7827.0,155182,0.05043755074686497,US
704,2014-01-01,7296.0,155352,0.04696431330140584,US
705,2014-02-01,7299.0,155483,0.046944038898143206,US
706,2014-03-01,7435.0,156028,0.04765170354039019,US
707,2014-04-01,7509.0,155369,0.04833010446099286,US
708,2014-05-01,7254.0,155684,0.04659438349477146,US
709,2014-06-01,7422.0,155707,0.04766645044859897,US
710,2014-07-01,7402.0,156007,0.04744658893511189,US
711,2014-08-01,7177.0,156130,0.04596810350349068,US
712,2014-09-01,7020.0,156040,0.044988464496283,US
713,2014-10-01,7025.0,156417,0.044911998056477234,US
714,2014-11-01,6898.0,156494,0.044078367221746524,US
715,2014-12-01,6856.0,156332,0.04385538469411252,US
716,2015-01-01,6808.0,157030,0.043354772973317204,US
717,2015-02-01,6665.0,156644,0.04254870917494446,US
718,2015-03-01,6633.0,156643,0.042344694624081504,US
719,2015-04-01,6611.0,157060,0.042092194065962055,US
720,2015-05-01,6634.0,157651,0.04208029127630018,US
721,2015-06-01,6388.0,157062,0.04067183659955941,US
722,2015-07-01,6253.0,156997,0.03982878653732237,US
723,2015-08-01,6418.0,157172,0.0408342452854198,US
724,2015-09-01,6042.0,156733,0.03854963536715306,US
725,2015-10-01,5813.0,157167,0.03698613576641407,US
726,2015-11-01,6170.0,157463,0.03918380825971816,US
727,2015-12-01,6075.0,158035,0.03844085171006423,US
728,2016-01-01,5937.0,158280,0.03750947687642153,US
729,2016-02-01,5938.0,158640,0.03743066061522945,US
730,2016-03-01,6057.0,159179,0.038051501768449354,US
731,2016-04-01,6011.0,159141,0.03777153593354321,US
732,2016-05-01,6488.0,158784,0.04086054010479644,US
733,2016-06-01,5791.0,158967,0.03642894437210239,US
734,2016-07-01,5950.0,159194,0.03737578049423973,US
735,2016-08-01,6033.0,159562,0.03780975420212833,US
736,2016-09-01,5882.0,159714,0.036828330641020826,US
737,2016-10-01,5949.0,159605,0.03727326838131637,US
738,2016-11-01,5685.0,159506,0.03564129249056462,US
739,2016-12-01,5607.0,159678,0.03511441776575358,US
740,2017-01-01,5762.0,159620,0.036098233304097234,US
741,2017-02-01,5562.0,159859,0.034793161473548564,US
742,2017-03-01,5462.0,160137,0.03410829477260096,US
743,2017-04-01,5272.0,160345,0.032879104431070505,US
744,2017-05-01,5259.0,160068,0.03285478671564585,US
745,2017-06-01,5381.0,160192,0.03359094087095486,US
746,2017-07-01,5320.0,160462,0.033154267053881914,US
747,2017-08-01,5301.0,160586,0.033010349594609745,US
748,2017-09-01,5138.0,161140,0.031885317115551697,US
749,2017-10-01,4857.0,160309,0.030297737494463815,US
750,2017-11-01,4745.0,160579,0.029549318404025433,US
751,2017-12-01,4940.0,160535,0.03077210577132712,US
752,2018-01-01,5033.0,160914,0.03127757684228843,US
753,2018-02-01,5119.0,161778,0.03164212686521035,US
754,2018-03-01,4983.0,161686,0.030818994841853967,US
755,2018-04-01,4946.0,161771,0.030574083117493246,US
756,2018-05-01,4940.0,161848,0.030522465523206962,US
757,2018-06-01,4835.0,162210,0.02980704025645768,US
758,2018-07-01,4607.0,162341,0.028378536537288793,US
759,2018-08-01,4400.0,161660,0.027217617221328715,US
760,2018-09-01,4625.0,162087,0.028534058869619402,US
761,2018-10-01,4553.0,162602,0.02800088559796312,US
762,2018-11-01,4665.0,162836,0.028648456115355322,US
763,2018-12-01,4627.0,163206,0.02835067338210605,US
764,2019-01-01,5198.0,162968,0.031895832310637674,US
765,2019-02-01,4349.0,163023,0.026677217325162705,US
766,2019-03-01,4523.0,162937,0.02775919527179217,US
767,2019-04-01,4694.0,162594,0.02886945397739154,US
768,2019-05-01,4362.0,162756,0.02680085526800855,US
769,2019-06-01,4395.0,163073,0.026951120050529517,US
770,2019-07-01,3944.0,163533,0.024117456415524697,US
771,2019-08-01,4397.0,163763,0.0268497768116119,US
772,2019-09-01,4312.0,164077,0.026280343984836384,US
773,2019-10-01,4353.0,164432,0.026472949304271673,US
774,2019-11-01,4218.0,164553,0.025633078704125723,US
775,2019-12-01,4134.0,164704,0.025099572566543618,US
776,2020-01-01,4290.0,164348,0.026103146980796844,US
777,2020-02-01,4389.0,164458,0.026687664935728272,US
778,2020-03-01,5782.0,162635,0.035552002951394227,US
779,2020-04-01,10896.0,156308,0.06970852419581851,US
780,2020-05-01,10631.0,158067,0.06725629005421752,US
781,2020-06-01,9099.0,159900,0.05690431519699812,US
782,2020-07-01,8413.0,160102,0.052547750808859345,US
783,2020-08-01,7569.0,160722,0.047093739500503974,US
784,2020-09-01,6275.0,160224,0.0391639205112842,US
785,2020-10-01,6645.0,160944,0.04128765284819565,US
786,2020-11-01,6599.0,160687,0.041067416779204294,US
787,2020-12-01,6132.0,160757,0.038144528698594776,US
788,2021-01-01,5962.0,160025,0.03725667864396188,US
789,2021-02-01,6098.0,160187,0.03806800801563173,US
790,2021-03-01,5815.0,160463,0.036238883730205715,US
791,2021-04-01,5243.0,160908,0.03258383672657668,US
792,2021-05-01,5248.0,160740,0.032648998382481025,US
793,2021-06-01,4630.0,161192,0.028723509851605534,US
794,2021-07-01,4446.0,161486,0.027531798422154242,US
795,2021-08-01,4465.0,161535,0.027641068499086884,US
796,2021-09-01,4450.0,161544,0.027546674590204528,US
797,2021-10-01,4401.0,161740,0.02721033757883022,US
798,2021-11-01,4271.0,162315,0.026313033299448604,US
799,2021-12-01,3936.0,162410,0.024234960901422326,US
800,2022-01-01,3735.0,163633,0.02282546919020002,US
801,2022-02-01,4137.0,163862,0.025246854060123766,US
802,2022-03-01,4168.0,164301,0.025368074448725207,US
803,2022-04-01,4034.0,163950,0.02460506251906069,US
804,2022-05-01,4317.0,164278,0.02627862525718599,US
805,2022-06-01,3631.0,164002,0.022139973902757282,US
806,2022-07-01,3925.0,163990,0.023934386243063602,US
807,2022-08-01,4140.0,164714,0.025134475515135327,US
808,2022-09-01,3843.0,164619,0.023344814389590508,US
809,2022-10-01,3664.0,164646,0.022253805133437797,US
810,2022-11-01,3688.0,164527,0.0224157737027965,US
811,2022-12-01,3878.0,164966,0.02350787434986603,US
812,2023-01-01,4050.0,165832,0.024422306913020407,US
813,2023-02-01,4067.0,166251,0.024463010748807527,US
0,2002-01-01 00:00:00,2292.897,27797,0.08248721085009175,UK
1,2002-04-01 00:00:00,2340.576,27933,0.08379250349049511,UK
2,2002-07-01 00:00:00,2434.227,27935,0.08713896545552174,UK
3,2002-10-01 00:00:00,2301.72,28110,0.08188260405549626,UK
4,2003-01-01 00:00:00,2288.03,28099,0.08142745293426813,UK
5,2003-04-01 00:00:00,2288.392,28226,0.08107390349323318,UK
6,2003-07-01 00:00:00,2399.196,28256,0.08490925821064552,UK
7,2003-10-01 00:00:00,2354.459,28304,0.08318467354437535,UK
8,2004-01-01 00:00:00,2337.039,28459,0.08211950525317123,UK
9,2004-04-01 00:00:00,2242.884,28470,0.07878061116965226,UK
10,2004-07-01 00:00:00,2358.718,28518,0.08270979732099025,UK
11,2004-10-01 00:00:00,2269.537,28673,0.0791524081888885,UK
12,2005-01-01 00:00:00,2301.581,28789,0.07994654208204523,UK
13,2005-04-01 00:00:00,2341.483,28802,0.08129584751058955,UK
14,2005-07-01 00:00:00,2400.561,28928,0.08298399474557523,UK
15,2005-10-01 00:00:00,2356.61,28880,0.08160006925207756,UK
16,2006-01-01 00:00:00,2458.925,29048,0.08465040622418067,UK
17,2006-04-01 00:00:00,2406.858,29106,0.08269284683570398,UK
18,2006-07-01 00:00:00,2611.707,29183,0.08949412329095706,UK
19,2006-10-01 00:00:00,2543.38,29214,0.08706031354829877,UK
20,2007-01-01 00:00:00,2601.505,29194,0.0891109474549565,UK
21,2007-04-01 00:00:00,2486.814,29322,0.08481051770002047,UK
22,2007-07-01 00:00:00,2707.353,29420,0.09202423521414005,UK
23,2007-10-01 00:00:00,2650.646,29576,0.08962151744657831,UK
24,2008-01-01 00:00:00,2730.254,29684,0.09197729416520684,UK
25,2008-04-01 00:00:00,2649.936,29722,0.08915739183096698,UK
26,2008-07-01 00:00:00,2879.512,29580,0.09734658553076404,UK
27,2008-10-01 00:00:00,2951.498,29528,0.09995590625846655,UK
28,2009-01-01 00:00:00,3208.916,29366,0.10927317305727711,UK
29,2009-04-01 00:00:00,3309.364,29087,0.11377467597208374,UK
30,2009-07-01 00:00:00,3495.641,29069,0.12025322508514226,UK
31,2009-10-01 00:00:00,3389.01,29102,0.11645282111195106,UK
32,2010-01-01 00:00:00,3478.573,29013,0.11989704615172508,UK
33,2010-04-01 00:00:00,3434.3,29192,0.11764524527267745,UK
34,2010-07-01 00:00:00,3771.081,29385,0.12833353751914242,UK
35,2010-10-01 00:00:00,3684.193,29324,0.1256374641931524,UK
36,2011-01-01 00:00:00,3633.352,29441,0.12341129717061242,UK
37,2011-04-01 00:00:00,3538.187,29447,0.12015441301321017,UK
38,2011-07-01 00:00:00,3691.973,29281,0.12608766777090946,UK
39,2011-10-01 00:00:00,3715.711,29342,0.12663455115534045,UK
40,2012-01-01 00:00:00,3783.615,29454,0.12845844367488285,UK
41,2012-04-01 00:00:00,3817.364,29667,0.12867374523881756,UK
42,2012-07-01 00:00:00,3888.217,29759,0.13065684330790686,UK
43,2012-10-01 00:00:00,3827.63,29908,0.1279801390932192,UK
44,2013-01-01 00:00:00,3863.967,29839,0.1294938503301049,UK
45,2013-04-01 00:00:00,3824.173,29938,0.12773642193867324,UK
46,2013-07-01 00:00:00,3892.007,30106,0.12927678867999734,UK
47,2013-10-01 00:00:00,3874.627,30290,0.12791769560911193,UK
48,2014-01-01 00:00:00,3934.684,30532,0.12887082405345213,UK
49,2014-04-01 00:00:00,3748.503,30705,0.12208119198827554,UK
50,2014-07-01 00:00:00,3697.598,30833,0.1199233937664191,UK
51,2014-10-01 00:00:00,3639.019,30944,0.11760014865563598,UK
52,2015-01-01 00:00:00,3745.099,31156,0.12020474386955965,UK
53,2015-04-01 00:00:00,3547.154,31110,0.11401973641915783,UK
54,2015-07-01 00:00:00,3636.935,31333,0.11607362844285579,UK
55,2015-10-01 00:00:00,3554.04,31540,0.11268357641090679,UK
56,2016-01-01 00:00:00,3559.566,31572,0.11274439376662865,UK
57,2016-04-01 00:00:00,3439.573,31747,0.10834324503102655,UK
58,2016-07-01 00:00:00,3516.875,31810,0.1105587865451116,UK
59,2016-10-01 00:00:00,3363.402,31845,0.10561789919924636,UK
60,2017-01-01 00:00:00,3496.123,31946,0.10943852125461717,UK
61,2017-04-01 00:00:00,3271.371,32065,0.10202310930921567,UK
62,2017-07-01 00:00:00,3354.785,32063,0.10463103889218102,UK
63,2017-10-01 00:00:00,3259.469,32154,0.10137056042794054,UK
64,2018-01-01 00:00:00,3271.81,32343,0.10115975636150017,UK
65,2018-04-01 00:00:00,3159.029,32386,0.09754304329031063,UK
66,2018-07-01 00:00:00,3289.676,32431,0.10143615676359038,UK
67,2018-10-01 00:00:00,3196.544,32597,0.09806252109089791,UK
68,2019-01-01 00:00:00,3216.623,32697,0.0983767012264122,UK
69,2019-04-01 00:00:00,3251.446,32811,0.09909621773185821,UK
70,2019-07-01 00:00:00,3290.113,32753,0.1004522639147559,UK
71,2019-10-01 00:00:00,3307.399,32934,0.10042506224570352,UK
72,2020-01-01 00:00:00,3367.968,32984,0.1021091438273102,UK
73,2020-04-01 00:00:00,3596.681,32560,0.11046317567567568,UK
74,2020-07-01 00:00:00,3524.318,32333,0.10900064949123188,UK
75,2020-10-01 00:00:00,3574.886,32159,0.11116284710345471,UK
76,2021-01-01 00:00:00,3346.471,32165,0.1040407585885279,UK
77,2021-04-01 00:00:00,3028.07,32303,0.09373959075008513,UK
78,2021-07-01 00:00:00,3008.495,32592,0.09230777491408934,UK
79,2021-10-01 00:00:00,3009.014,32567,0.09239457119169713,UK
80,2022-01-01 00:00:00,2986.045,32632,0.09150664991419466,UK
81,2022-04-01 00:00:00,2826.62,32792,0.0861984630397658,UK
82,2022-07-01 00:00:00,2895.171,32739,0.088431870246495,UK
83,2022-10-01 00:00:00,3130.108,32813,0.09539231402188157,UK
