x,y
1256,0.2882266922072617
1257,0.288180230849879
1258,0.288133826977877
1259,0.2880874804792563
1260,0.28804119124231736
1261,0.28799495915565887
1262,0.28794878410817676
1263,0.28790266598906344
1264,0.2878566046878066
1265,0.28781060009418835
1266,0.287764652098284
1267,0.2877187605904613
1268,0.28767292546137957
1269,0.28762714660198807
1270,0.2875814239035259
1271,0.2875357572575206
1272,0.28749014655578686
1273,0.2874445916904261
1274,0.28739909255382534
1275,0.28735364903865596
1276,0.28730826103787344
1277,0.2872629284447155
1278,0.28721765115270176
1279,0.2871724290556326
1280,0.2871272620475885
1281,0.28708215002292853
1282,0.2870370928762901
1283,0.2869920905025874
1284,0.28694714279701095
1285,0.28690224965502653
1286,0.28685741097237405
1287,0.286812626645067
1288,0.28676789656939133
1289,0.28672322064190464
1290,0.28667859875943497
1291,0.2866340308190807
1292,0.2865895167182082
1293,0.28654505635445293
1294,0.28650064962571675
1295,0.28645629643016784
1296,0.2864119966662401
1297,0.2863677502326316
1298,0.28632355702830414
1299,0.28627941695248216
1300,0.28623532990465217
1301,0.2861912957845615
1302,0.28614731449221775
1303,0.2861033859278878
1304,0.28605950999209706
1305,0.2860156865856283
1306,0.2859719156095213
1307,0.28592819696507166
1308,0.2858845305538302
1309,0.28584091627760166
1310,0.2857973540384445
1311,0.2857538437386695
1312,0.2857103852808395
1313,0.28566697856776796
1314,0.28562362350251874
1315,0.28558031998840483
1316,0.2855370679289877
1317,0.28549386722807646
1318,0.2854507177897274
1319,0.2854076195182424
1320,0.28536457231816903
1321,0.2853215760942991
1322,0.28527863075166815
1323,0.2852357361955546
1324,0.28519289233147904
1325,0.28515009906520317
1326,0.28510735630272965
1327,0.28506466395030045
1328,0.28502202191439663
1329,0.28497943010173776
1330,0.2849368884192804
1331,0.284894396774218
1332,0.2848519550739801
1333,0.2848095632262311
1334,0.28476722113887
1335,0.28472492872002914
1336,0.2846826858780742
1337,0.2846404925216027
1338,0.2845983485594435
1339,0.28455625390065636
1340,0.28451420845453074
1341,0.2844722121305855
1342,0.28443026483856765
1343,0.28438836648845195
1344,0.2843465169904405
1345,0.28430471625496145
1346,0.28426296419266817
1347,0.2842212607144393
1348,0.2841796057313774
1349,0.2841379991548085
1350,0.28409644089628094
1351,0.28405493086756545
1352,0.2840134689806538
1353,0.28397205514775853
1354,0.2839306892813117
1355,0.2838893712939648
1356,0.28384810109858766
1357,0.28380687860826787
1358,0.2837657037363101
1359,0.28372457639623544
1360,0.28368349650178076
1361,0.28364246396689763
1362,0.2836014787057525
1363,0.28356054063272484
1364,0.2835196496624078
1365,0.28347880570960615
1366,0.283438008689337
1367,0.2833972585168278
1368,0.2833565551075167
1369,0.2833158983770515
1370,0.2832752882412889
1371,0.28323472461629384
1372,0.28319420741833917
1373,0.28315373656390463
1374,0.2831133119696765
1375,0.28307293355254637
1376,0.28303260122961155
1377,0.2829923149181732
1378,0.282952074535737
1379,0.282911880000011
1380,0.2828717312289063
1381,0.2828316281405357
1382,0.2827915706532136
1383,0.28275155868545454
1384,0.2827115921559735
1385,0.2826716709836848
1386,0.28263179508770125
1387,0.28259196438733425
1388,0.2825521788020925
1389,0.2825124382516815
1390,0.2824727426560034
1391,0.28243309193515587
1392,0.2823934860094318
1393,0.2823539247993185
1394,0.282314408225497
1395,0.2822749362088422
1396,0.282235508670421
1397,0.28219612553149287
1398,0.2821567867135088
1399,0.28211749213811044
1400,0.2820782417271299
1401,0.2820390354025892
1402,0.2819998730866991
1403,0.2819607547018595
1404,0.281921680170658
1405,0.2818826494158695
1406,0.28184366236045594
1407,0.28180471892756565
1408,0.28176581904053244
1409,0.2817269626228753
1410,0.2816881495982977
1411,0.2816493798906875
1412,0.28161065342411556
1413,0.28157197012283586
1414,0.2815333299112846
1415,0.28149473271407977
1416,0.28145617845602056
1417,0.28141766706208693
1418,0.2813791984574388
1419,0.28134077256741563
1420,0.28130238931753604
1421,0.2812640486334971
1422,0.2812257504411735
1423,0.28118749466661774
1424,0.2811492812360589
1425,0.2811111100759025
1426,0.28107298111272966
1427,0.281034894273297
1428,0.2809968494845354
1429,0.28095884667355064
1430,0.2809208857676214
1431,0.28088296669420004
1432,0.2808450893809112
1433,0.2808072537555517
1434,0.2807694597460899
1435,0.2807317072806654
1436,0.2806939962875879
1437,0.2806563266953377
1438,0.2806186984325641
1439,0.2805811114280856
1440,0.2805435656108892
1441,0.28050606091013003
1442,0.28046859725513024
1443,0.2804311745753796
1444,0.28039379280053356
1445,0.28035645186041436
1446,0.28031915168500915
1447,0.28028189220447036
1448,0.2802446733491148
1449,0.2802074950494232
1450,0.28017035723604006
1451,0.28013325983977255
1452,0.28009620279159064
1453,0.2800591860226263
1454,0.28002220946417294
1455,0.27998527304768506
1456,0.2799483767047781
1457,0.2799115203672271
1458,0.2798747039669673
1459,0.27983792743609276
1460,0.2798011907068561
1461,0.27976449371166884
1462,0.2797278363830994
1463,0.2796912186538742
1464,0.2796546404568761
1465,0.2796181017251445
1466,0.27958160239187463
1467,0.2795451423904173
1468,0.27950872165427804
1469,0.279472340117117
1470,0.2794359977127488
1471,0.27939969437514106
1472,0.27936343003841485
1473,0.279327204636844
1474,0.2792910181048547
1475,0.27925487037702457
1476,0.279218761388083
1477,0.27918269107291005
1478,0.27914665936653654
1479,0.2791106662041429
1480,0.2790747115210596
1481,0.2790387952527659
1482,0.2790029173348902
1483,0.2789670777032089
1484,0.27893127629364617
1485,0.2788955130422738
1486,0.2788597878853107
1487,0.2788241007591219
1488,0.2787884516002191
1489,0.27875284034525927
1490,0.27871726693104487
1491,0.27868173129452317
1492,0.2786462333727861
1493,0.27861077310306914
1494,0.27857535042275183
1495,0.27853996526935665
1496,0.278504617580549
1497,0.2784693072941364
1498,0.27843403434806857
1499,0.2783987986804366
1500,0.2783636002294727
1501,0.27832843893355
1502,0.2782933147311817
1503,0.2782582275610209
1504,0.2782231773618604
1505,0.27818816407263197
1506,0.27815318763240593
1507,0.27811824798039114
1508,0.27808334505593413
1509,0.27804847879851924
1510,0.2780136491477675
1511,0.2779788560434369
1512,0.2779440994254218
1513,0.2779093792337522
1514,0.2778746954085939
1515,0.2778400478902477
1516,0.27780543661914936
1517,0.2777708615358685
1518,0.2777363225811093
1519,0.2777018196957093
1520,0.27766735282063904
1521,0.2776329218970025
1522,0.27759852686603526
1523,0.2775641676691058
1524,0.27752984424771365
1525,0.27749555654349023
1526,0.2774613044981974
1527,0.27742708805372784
1528,0.27739290715210463
1529,0.2773587617354803
1530,0.277324651746137
1531,0.277290577126486
1532,0.27725653781906734
1533,0.27722253376654943
1534,0.2771885649117284
1535,0.2771546311975284
1536,0.2771207325670007
1537,0.27708686896332346
1538,0.2770530403298012
1539,0.27701924660986516
1540,0.27698548774707193
1541,0.2769517636851039
1542,0.2769180743677682
1543,0.2768844197389972
1544,0.2768507997428474
1545,0.2768172143234993
1546,0.27678366342525756
1547,0.27675014699254974
1548,0.2767166649699267
1549,0.2766832173020618
1550,0.27664980393375094
1551,0.2766164248099119
1552,0.276583079875584
1553,0.2765497690759281
1554,0.27651649235622583
1555,0.27648324966187965
1556,0.27645004093841213
1557,0.27641686613146593
1558,0.27638372518680315
1559,0.2763506180503053
1560,0.276317544667973
1561,0.27628450498592516
1562,0.27625149895039924
1563,0.27621852650775036
1564,0.2761855876044518
1565,0.2761526821870935
1566,0.2761198102023828
1567,0.2760869715971437
1568,0.27605416631831614
1569,0.2760213943129566
1570,0.27598865552823687
1571,0.27595594991144407
1572,0.27592327740998057
1573,0.2758906379713633
1574,0.2758580315432239
1575,0.27582545807330755
1576,0.27579291750947377
1577,0.27576040979969507
1578,0.2757279348920573
1579,0.2756954927347594
1580,0.27566308327611216
1581,0.27563070646453924
1582,0.2755983622485759
1583,0.275566050576869
1584,0.2755337713981766
1585,0.275501524661368
1586,0.2754693103154229
1587,0.2754371283094314
1588,0.27540497859259394
1589,0.27537286111422027
1590,0.27534077582372996
1591,0.27530872267065154
1592,0.2752767016046225
1593,0.2752447125753888
1594,0.2752127555328048
1595,0.2751808304268325
1596,0.2751489372075421
1597,0.2751170758251106
1598,0.27508524622982256
1599,0.275053448372069
1600,0.2750216822023477
1601,0.2749899476712623
1602,0.2749582447295226
1603,0.2749265733279441
1604,0.27489493341744753
1605,0.2748633249490585
1606,0.27483174787390774
1607,0.27480020214323014
1608,0.274768687708365
1609,0.27473720452075545
1610,0.27470575253194823
1611,0.2746743316935935
1612,0.2746429419574445
1613,0.2746115832753571
1614,0.27458025559928995
1615,0.27454895888130365
1616,0.27451769307356105
1617,0.27448645812832645
1618,0.2744552539979656
1619,0.2744240806349455
1620,0.27439293799183395
1621,0.27436182602129927
1622,0.2743307446761102
1623,0.2742996939091355
1624,0.2742686736733437
1625,0.2742376839218028
1626,0.2742067246076801
1627,0.27417579568424194
1628,0.2741448971048532
1629,0.2741140288229773
1630,0.27408319079217586
1631,0.27405238296610857
1632,0.27402160529853226
1633,0.2739908577433017
1634,0.2739601402543686
1635,0.27392945278578146
1636,0.27389879529168554
1637,0.2738681677263223
1638,0.2738375700440294
1639,0.2738070021992403
1640,0.2737764641464842
1641,0.27374595584038536
1642,0.27371547723566336
1643,0.2736850282871324
1644,0.2736546089497013
1645,0.2736242191783735
1646,0.27359385892824584
1647,0.27356352815450985
1648,0.2735332268124499
1649,0.2735029548574439
1650,0.2734727122449632
1651,0.2734424989305714
1652,0.2734123148699249
1653,0.2733821600187726
1654,0.2733520343329554
1655,0.27332193776840596
1656,0.27329187028114865
1657,0.2732618318272991
1658,0.27323182236306404
1659,0.27320184184474117
1660,0.2731718902287189
1661,0.27314196747147595
1662,0.27311207352958106
1663,0.27308220835969316
1664,0.2730523719185607
1665,0.2730225641630216
1666,0.2729927850500032
1667,0.2729630345365214
1668,0.2729333125796812
1669,0.27290361913667593
1670,0.27287395416478744
1671,0.27284431762138533
1672,0.2728147094639273
1673,0.2727851296499583
1674,0.27275557813711104
1675,0.272726054883105
1676,0.2726965598457469
1677,0.27266709298292985
1678,0.27263765425263364
1679,0.27260824361292396
1680,0.27257886102195295
1681,0.27254950643795817
1682,0.2725201798192629
1683,0.2724908811242758
1684,0.27246161031149013
1685,0.27243236733948495
1686,0.27240315216692323
1687,0.27237396475255266
1688,0.27234480505520514
1689,0.2723156730337966
1690,0.2722865686473267
1691,0.2722574918548786
1692,0.2722284426156191
1693,0.2721994208887979
1694,0.2721704266337475
1695,0.27214145980988347
1696,0.2721125203767036
1697,0.27208360829378814
1698,0.2720547235207992
1699,0.27202586601748086
1700,0.27199703574365897
1701,0.2719682326592406
1702,0.2719394567242141
1703,0.2719107078986491
1704,0.2718819861426955
1705,0.27185329141658426
1706,0.27182462368062654
1707,0.27179598289521384
1708,0.27176736902081733
1709,0.2717387820179884
1710,0.2717102218473576
1711,0.2716816884696349
1712,0.27165318184560966
1713,0.2716247019361501
1714,0.27159624870220317
1715,0.27156782210479413
1716,0.2715394221050272
1717,0.27151104866408404
1718,0.27148270174322486
1719,0.2714543813037872
1720,0.2714260873071864
1721,0.2713978197149151
1722,0.27136957848854304
1723,0.271341363589717
1724,0.2713131749801604
1725,0.2712850126216734
1726,0.2712568764761325
1727,0.2712287665054902
1728,0.2712006826717753
1729,0.2711726249370921
1730,0.2711445932636207
1731,0.27111658761361646
1732,0.27108860794941014
1733,0.27106065423340736
1734,0.2710327264280886
1735,0.27100482449600927
1736,0.2709769483997987
1737,0.270949098102161
1738,0.27092127356587403
1739,0.27089347475378983
1740,0.27086570162883394
1741,0.27083795415400547
1742,0.2708102322923769
1743,0.2707825360070937
1744,0.27075486526137466
1745,0.27072722001851107
1746,0.27069960024186707
1747,0.2706720058948788
1748,0.27064443694105494
1749,0.2706168933439763
1750,0.27058937506729536
1751,0.2705618820747364
1752,0.2705344143300952
1753,0.2705069717972388
1754,0.2704795544401056
1755,0.27045216222270474
1756,0.2704247951091163
1757,0.2703974530634909
1758,0.2703701360500496
1759,0.27034284403308395
1760,0.2703155769769553
1761,0.27028833484609505
1762,0.2702611176050044
1763,0.2702339252182539
1764,0.27020675765048385
1765,0.2701796148664035
1766,0.2701524968307912
1767,0.27012540350849434
1768,0.2700983348644287
1769,0.27007129086357884
1770,0.27004427147099774
1771,0.27001727665180636
1772,0.2699903063711939
1773,0.2699633605944173
1774,0.269936439286801
1775,0.26990954241373744
1776,0.26988266994068605
1777,0.26985582183317347
1778,0.26982899805679367
1779,0.269802198577207
1780,0.26977542336014076
1781,0.26974867237138883
1782,0.26972194557681145
1783,0.26969524294233493
1784,0.2696685644339516
1785,0.26964191001771987
1786,0.2696152796597637
1787,0.2695886733262725
1788,0.2695620909835013
1789,0.26953553259777024
1790,0.2695089981354646
1791,0.26948248756303433
1792,0.26945600084699445
1793,0.2694295379539242
1794,0.26940309885046776
1795,0.269376683503333
1796,0.26935029187929227
1797,0.2693239239451818
1798,0.2692975796679016
1799,0.2692712590144153
1800,0.2692449619517501
1801,0.2692186884469964
1802,0.26919243846730784
1803,0.26916621197990115
1804,0.2691400089520558
1805,0.269113829351114
1806,0.2690876731444807
1807,0.26906154029962304
1808,0.2690354307840705
1809,0.2690093445654147
1810,0.268983281611309
1811,0.268957241889469
1812,0.2689312253676715
1813,0.26890523201375505
1814,0.26887926179561955
1815,0.26885331468122603
1816,0.2688273906385965
1817,0.26880148963581396
1818,0.26877561164102237
1819,0.26874975662242606
1820,0.2687239245482898
1821,0.2686981153869387
1822,0.2686723291067584
1823,0.26864656567619405
1824,0.2686208250637509
1825,0.268595107237994
1826,0.268569412167548
1827,0.2685437398210968
1828,0.26851809016738387
1829,0.2684924631752117
1830,0.2684668588134418
1831,0.2684412770509946
1832,0.2684157178568493
1833,0.2683901812000435
1834,0.26836466704967354
1835,0.26833917537489393
1836,0.26831370614491734
1837,0.26828825932901457
1838,0.268262834896514
1839,0.2682374328168023
1840,0.26821205305932333
1841,0.2681866955935786
1842,0.26816136038912686
1843,0.26813604741558433
1844,0.26811075664262396
1845,0.2680854880399758
1846,0.2680602415774266
1847,0.26803501722482
1848,0.268009814952056
1849,0.26798463472909084
1850,0.2679594765259374
1851,0.2679343403126643
1852,0.2679092260593963
1853,0.2678841337363142
1854,0.2678590633136541
1855,0.26783401476170815
1856,0.26780898805082365
1857,0.2677839831514033
1858,0.26775900003390496
1859,0.2677340386688417
1860,0.26770909902678147
1861,0.26768418107834685
1862,0.2676592847942153
1863,0.2676344101451187
1864,0.2676095571018433
1865,0.26758472563522995
1866,0.26755991571617316
1867,0.26753512731562196
1868,0.2675103604045788
1869,0.2674856149541005
1870,0.26746089093529685
1871,0.26743618831933164
1872,0.26741150707742184
1873,0.2673868471808379
1874,0.26736220860090315
1875,0.267337591308994
1876,0.26731299527653984
1877,0.2672884204750229
1878,0.2672638668759777
1879,0.2672393344509917
1880,0.26721482317170453
1881,0.2671903330098081
1882,0.2671658639370466
1883,0.267141415925216
1884,0.2671169889461646
1885,0.26709258297179195
1886,0.26706819797404957
1887,0.26704383392494063
1888,0.2670194907965194
1889,0.26699516856089184
1890,0.2669708671902146
1891,0.26694658665669574
1892,0.2669223269325943
1893,0.2668980879902201
1894,0.26687386980193334
1895,0.2668496723401452
1896,0.2668254955773172
1897,0.26680133948596124
1898,0.26677720403863936
1899,0.26675308920796376
1900,0.2667289949665967
1901,0.26670492128725026
1902,0.2666808681426863
1903,0.2666568355057163
1904,0.2666328233492014
1905,0.26660883164605204
1906,0.2665848603692279
1907,0.2665609094917382
1908,0.2665369789866408
1909,0.2665130688270428
1910,0.26648917898610025
1911,0.26646530943701735
1912,0.26644146015304765
1913,0.2664176311074929
1914,0.2663938222737033
1915,0.26637003362507705
1916,0.2663462651350611
1917,0.2663225167771499
1918,0.26629878852488625
1919,0.2662750803518606
1920,0.26625139223171124
1921,0.266227724138124
1922,0.26620407604483226
1923,0.26618044792561685
1924,0.2661568397543058
1925,0.2661332515047744
1926,0.2661096831509452
1927,0.2660861346667872
1928,0.266062606026317
1929,0.2660390972035972
1930,0.26601560817273756
1931,0.2659921389078943
1932,0.26596868938327
1933,0.2659452595731135
1934,0.26592184945172004
1935,0.26589845899343084
1936,0.2658750881726332
1937,0.26585173696376035
1938,0.2658284053412913
1939,0.26580509327975066
1940,0.26578180075370883
1941,0.26575852773778164
1942,0.26573527420663007
1943,0.2657120401349608
1944,0.2656888254975253
1945,0.2656656302691205
1946,0.2656424544245879
1947,0.26561929793881417
1948,0.26559616078673065
1949,0.2655730429433134
1950,0.265549944383583
1951,0.2655268650826043
1952,0.26550380501548704
1953,0.2654807641573848
1954,0.2654577424834953
1955,0.26543473996906064
1956,0.2654117565893667
1957,0.2653887923197431
1958,0.2653658471355635
1959,0.265342921012245
1960,0.26532001392524845
1961,0.26529712585007803
1962,0.26527425676228145
1963,0.26525140663744945
1964,0.2652285754512162
1965,0.26520576317925887
1966,0.26518296979729744
1967,0.2651601952810951
1968,0.2651374396064576
1969,0.2651147027492335
1970,0.2650919846853138
1971,0.2650692853906322
1972,0.26504660484116466
1973,0.2650239430129296
1974,0.26500129988198745
1975,0.2649786754244409
1976,0.26495606961643486
1977,0.2649334824341556
1978,0.264910913853832
1979,0.2648883638517339
1980,0.26486583240417333
1981,0.26484331948750395
1982,0.26482082507812027
1983,0.26479834915245887
1984,0.2647758916869971
1985,0.26475345265825384
1986,0.26473103204278897
1987,0.2647086298172033
1988,0.2646862459581385
1989,0.2646638804422773
1990,0.2646415332463429
1991,0.26461920434709946
1992,0.2645968937213514
1993,0.2645746013459437
1994,0.2645523271977616
1995,0.26453007125373107
1996,0.2645078334908176
1997,0.2644856138860273
1998,0.26446341241640614
1999,0.26444122905903994
2000,0.26441906379105434
2001,0.264396916589615
2002,0.2643747874319268
2003,0.2643526762952348
2004,0.2643305831568229
2005,0.26430850799401473
2006,0.2642864507841732
2007,0.2642644115047005
2008,0.26424239013303785
2009,0.2642203866466656
2010,0.2641984010231029
2011,0.2641764332399081
2012,0.264154483274678
2013,0.2641325511050484
2014,0.26411063670869345
2015,0.2640887400633261
2016,0.2640668611466975
2017,0.2640449999365974
2018,0.2640231564108538
2019,0.26400133054733266
2020,0.2639795223239384
2021,0.2639577317186132
2022,0.2639359587093373
2023,0.2639142032741288
2024,0.2638924653910437
2025,0.26387074503817554
2026,0.26384904219365546
2027,0.2638273568356523
2028,0.2638056889423721
2029,0.26378403849205867
2030,0.26376240546299257
2031,0.26374078983349225
2032,0.2637191915819126
2033,0.263697610686646
2034,0.2636760471261217
2035,0.26365450087880565
2036,0.26363297192320095
2037,0.26361146023784704
2038,0.26358996580132027
2039,0.2635684885922336
2040,0.2635470285892363
2041,0.2635255857710139
2042,0.2635041601162887
2043,0.2634827516038189
2044,0.2634613602123991
2045,0.2634399859208597
2046,0.2634186287080675
2047,0.2633972885529248
2048,0.26337596543437014
2049,0.26335465933137764
2050,0.2633333702229571
2051,0.26331209808815403
2052,0.2632908429060495
2053,0.26326960465576
2054,0.2632483833164374
2055,0.263227178867269
2056,0.2632059912874772
2057,0.26318482055631964
2058,0.26316366665308905
2059,0.2631425295571131
2060,0.26312140924775446
2061,0.2631003057044108
2062,0.26307921890651426
2063,0.263058148833532
2064,0.2630370954649656
2065,0.26301605878035145
2066,0.2629950387592602
2067,0.26297403538129693
2068,0.2629530486261012
2069,0.26293207847334665
2070,0.26291112490274143
2071,0.2628901878940275
2072,0.262869267426981
2073,0.262848363481412
2074,0.26282747603716455
2075,0.26280660507411646
2076,0.26278575057217934
2077,0.2627649125112984
2078,0.26274409087145256
2079,0.2627232856326544
2080,0.26270249677494956
2081,0.26268172427841757
2082,0.26266096812317097
2083,0.26264022828935557
2084,0.26261950475715057
2085,0.2625987975067682
2086,0.2625781065184535
2087,0.2625574317724848
2088,0.26253677324917324
2089,0.2625161309288626
2090,0.26249550479192985
2091,0.26247489481878433
2092,0.2624543009898679
2093,0.26243372328565534
2094,0.2624131616866536
2095,0.2623926161734022
2096,0.262372086726473
2097,0.26235157332647024
2098,0.2623310759540301
2099,0.2623105945898211
2100,0.26229012921454387
2101,0.26226967980893096
2102,0.26224924635374675
2103,0.26222882882978776
2104,0.2622084272178821
2105,0.26218804149888997
2106,0.2621676716537026
2107,0.2621473176632434
2108,0.2621269795084669
2109,0.26210665717035964
2110,0.2620863506299391
2111,0.26206605986825415
2112,0.2620457848663852
2113,0.26202552560544357
2114,0.26200528206657187
2115,0.2619850542309438
2116,0.2619648420797641
2117,0.2619446455942683
2118,0.26192446475572284
2119,0.2619042995454253
2120,0.2618841499447035
2121,0.26186401593491637
2122,0.26184389749745324
2123,0.261823794613734
2124,0.26180370726520924
2125,0.26178363543335964
2126,0.2617635790996966
2127,0.26174353824576174
2128,0.26172351285312667
2129,0.2617035029033934
2130,0.2616835083781941
2131,0.26166352925919084
2132,0.2616435655280757
2133,0.26162361716657095
2134,0.26160368415642826
2135,0.26158376647942944
2136,0.2615638641173861
2137,0.26154397705213916
2138,0.26152410526555947
2139,0.2615042487395474
2140,0.2614844074560327
2141,0.2614645813969746
2142,0.2614447705443618
2143,0.2614249748802122
2144,0.2614051943865729
2145,0.26138542904552037
2146,0.26136567883916
2147,0.26134594374962644
2148,0.2613262237590833
2149,0.2613065188497229
2150,0.2612868290037669
2151,0.2612671542034653
2152,0.26124749443109735
2153,0.2612278496689705
2154,0.2612082198994214
2155,0.2611886051048148
2156,0.2611690052675442
2157,0.26114942037003175
2158,0.2611298503947277
2159,0.2611102953241108
2160,0.26109075514068797
2161,0.2610712298269947
2162,0.26105171936559435
2163,0.2610322237390783
2164,0.2610127429300666
2165,0.26099327692120655
2166,0.260973825695174
2167,0.2609543892346723
2168,0.2609349675224328
2169,0.2609155605412147
2170,0.2608961682738047
2171,0.2608767907030173
2172,0.26085742781169474
2173,0.2608380795827066
2174,0.26081874599895
2175,0.26079942704334963
2176,0.26078012269885736
2177,0.26076083294845254
2178,0.2607415577751418
2179,0.2607222971619589
2180,0.2607030510919647
2181,0.2606838195482473
2182,0.2606646025139219
2183,0.26064539997213043
2184,0.2606262119060421
2185,0.2606070382988527
2186,0.260587879133785
2187,0.2605687343940886
2188,0.2605496040630398
2189,0.26053048812394125
2190,0.2605113865601227
2191,0.2604922993549402
2192,0.2604732264917764
2193,0.2604541679540401
2194,0.26043512372516686
2195,0.2604160937886185
2196,0.2603970781278831
2197,0.26037807672647495
2198,0.2603590895679344
2199,0.2603401166358282
2200,0.26032115791374905
2201,0.26030221338531556
2202,0.26028328303417253
2203,0.26026436684399046
2204,0.2602454647984659
2205,0.2602265768813211
2206,0.26020770307630425
2207,0.26018884336718884
2208,0.26016999773777455
2209,0.26015116617188627
2210,0.26013234865337453
2211,0.2601135451661156
2212,0.26009475569401086
2213,0.26007598022098743
2214,0.2600572187309974
2215,0.26003847120801843
2216,0.2600197376360534
2217,0.26000101799913033
2218,0.2599823122813024
2219,0.2599636204666479
2220,0.25994494253927003
2221,0.25992627848329736
2222,0.259907628282883
2223,0.25988899192220516
2224,0.2598703693854667
2225,0.25985176065689575
2226,0.2598331657207446
2227,0.25981458456129064
2228,0.2597960171628356
2229,0.2597774635097062
2230,0.25975892358625335
2231,0.25974039737685267
2232,0.2597218848659041
2233,0.2597033860378321
2234,0.2596849008770853
2235,0.259666429368137
2236,0.2596479714954843
2237,0.2596295272436488
2238,0.25961109659717624
2239,0.25959267954063636
2240,0.25957427605862304
2241,0.2595558861357542
2242,0.25953750975667167
2243,0.2595191469060412
2244,0.2595007975685525
2245,0.259482461728919
2246,0.259464139371878
2247,0.25944583048219044
2248,0.25942753504464106
2249,0.259409253044038
2250,0.2593909844652133
2251,0.2593727292930224
2252,0.25935448751234425
2253,0.2593362591080813
2254,0.2593180440651591
2255,0.25929984236852716
2256,0.2592816540031577
2257,0.2592634789540466
2258,0.2592453172062127
2259,0.2592271687446982
2260,0.2592090335545684
2261,0.2591909116209116
2262,0.25917280292883915
2263,0.25915470746348557
2264,0.2591366252100081
2265,0.2591185561535868
2266,0.259100500279425
2267,0.2590824575727486
2268,0.259064428018806
2269,0.259046411602869
2270,0.25902840831023133
2271,0.25901041812620984
2272,0.25899244103614366
2273,0.2589744770253949
2274,0.25895652607934766
2275,0.25893858818340887
2276,0.25892066332300767
2277,0.25890275148359565
2278,0.2588848526506467
2279,0.258866966809657
2280,0.25884909394614497
2281,0.2588312340456513
2282,0.2588133870937385
2283,0.25879555307599184
2284,0.25877773197801796
2285,0.25875992378544593
2286,0.2587421284839266
2287,0.25872434605913297
2288,0.2587065764967596
2289,0.2586888197825232
2290,0.2586710759021624
2291,0.2586533448414372
2292,0.2586356265861294
2293,0.25861792112204274
2294,0.25860022843500247
2295,0.25858254851085527
2296,0.2585648813354697
2297,0.2585472268947355
2298,0.25852958517456415
2299,0.2585119561608884
2300,0.25849433983966236
2301,0.2584767361968616
2302,0.25845914521848296
2303,0.2584415668905446
2304,0.25842400119908576
2305,0.258406448130167
2306,0.2583889076698698
2307,0.25837137980429703
2308,0.2583538645195725
2309,0.258336361801841
2310,0.2583188716372683
2311,0.25830139401204105
2312,0.258283928912367
2313,0.25826647632447464
2314,0.25824903623461315
2315,0.2582316086290527
2316,0.25821419349408403
2317,0.2581967908160187
2318,0.25817940058118877
2319,0.25816202277594724
2320,0.25814465738666714
2321,0.2581273043997427
2322,0.25810996380158807
2323,0.25809263557863815
2324,0.2580753197173482
2325,0.2580580162041939
2326,0.25804072502567127
2327,0.25802344616829653
2328,0.2580061796186061
2329,0.2579889253631571
2330,0.25797168338852616
2331,0.2579544536813106
2332,0.2579372362281275
2333,0.2579200310156141
2334,0.2579028380304279
2335,0.25788565725924606
2336,0.2578684886887659
2337,0.2578513323057044
2338,0.257834188096799
2339,0.25781705604880634
2340,0.25779993614850316
2341,0.257782828382686
2342,0.25776573273817077
2343,0.2577486492017938
2344,0.2577315777604102
2345,0.25771451840089543
2346,0.25769747111014407
2347,0.2576804358750704
2348,0.257663412682608
2349,0.2576464015197105
2350,0.2576294023733503
2351,0.25761241523051953
2352,0.25759544007822954
2353,0.25757847690351116
2354,0.2575615256934143
2355,0.25754458643500827
2356,0.25752765911538145
2357,0.2575107437216416
2358,0.25749384024091543
2359,0.2574769486603488
2360,0.25746006896710677
2361,0.25744320114837316
2362,0.25742634519135094
2363,0.25740950108326205
2364,0.25739266881134737
2365,0.25737584836286664
2366,0.2573590397250983
2367,0.25734224288533986
2368,0.2573254578309074
2369,0.25730868454913586
2370,0.2572919230273787
2371,0.25727517325300836
2372,0.2572584352134158
2373,0.2572417088960104
2374,0.2572249942882203
2375,0.2572082913774922
2376,0.25719160015129094
2377,0.2571749205971005
2378,0.25715825270242254
2379,0.25714159645477763
2380,0.2571249518417044
2381,0.25710831885076
2382,0.2570916974695199
2383,0.2570750876855775
2384,0.25705848948654486
2385,0.25704190286005185
2386,0.2570253277937466
2387,0.25700876427529573
2388,0.2569922122923833
2389,0.2569756718327118
2390,0.2569591428840019
2391,0.25694262543399177
2392,0.2569261194704379
2393,0.2569096249811147
2394,0.2568931419538142
2395,0.2568766703763465
2396,0.25686021023653943
2397,0.25684376152223876
2398,0.2568273242213077
2399,0.25681089832162746
2400,0.2567944838110967
2401,0.2567780806776321
2402,0.2567616889091674
2403,0.25674530849365457
2404,0.2567289394190626
2405,0.2567125816733783
2406,0.25669623524460583
2407,0.2566799001207668
2408,0.2566635762899005
2409,0.25664726374006314
2410,0.2566309624593287
2411,0.2566146724357883
2412,0.25659839365755044
2413,0.2565821261127407
2414,0.25656586978950235
2415,0.25654962467599524
2416,0.2565333907603966
2417,0.2565171680309012
2418,0.25650095647572035
2419,0.25648475608308274
2420,0.25646856684123404
2421,0.25645238873843695
2422,0.256436221762971
2423,0.2564200659031329
2424,0.25640392114723604
2425,0.2563877874836109
2426,0.25637166490060476
2427,0.25635555338658167
