areaCode,areaName,areaType,date,newDeaths28DaysByDeathDate
E12000008,South East,region,2022-08-28,15
E12000008,South East,region,2022-08-27,5
E12000008,South East,region,2022-08-26,7
E12000008,South East,region,2022-08-25,8
E12000008,South East,region,2022-08-24,7
E12000008,South East,region,2022-08-23,8
E12000008,South East,region,2022-08-22,9
E12000008,South East,region,2022-08-21,10
E12000008,South East,region,2022-08-20,14
E12000008,South East,region,2022-08-19,13
E12000008,South East,region,2022-08-18,15
E12000008,South East,region,2022-08-17,12
E12000008,South East,region,2022-08-16,15
E12000008,South East,region,2022-08-15,12
E12000008,South East,region,2022-08-14,9
E12000008,South East,region,2022-08-13,14
E12000008,South East,region,2022-08-12,21
E12000008,South East,region,2022-08-11,12
E12000008,South East,region,2022-08-10,16
E12000008,South East,region,2022-08-09,14
E12000008,South East,region,2022-08-08,16
E12000008,South East,region,2022-08-07,12
E12000008,South East,region,2022-08-06,14
E12000008,South East,region,2022-08-05,19
E12000008,South East,region,2022-08-04,11
E12000008,South East,region,2022-08-03,16
E12000008,South East,region,2022-08-02,23
E12000008,South East,region,2022-08-01,20
E12000008,South East,region,2022-07-31,22
E12000008,South East,region,2022-07-30,23
E12000008,South East,region,2022-07-29,14
E12000008,South East,region,2022-07-28,30
E12000008,South East,region,2022-07-27,29
E12000008,South East,region,2022-07-26,25
E12000008,South East,region,2022-07-25,16
E12000008,South East,region,2022-07-24,35
E12000008,South East,region,2022-07-23,22
E12000008,South East,region,2022-07-22,14
E12000008,South East,region,2022-07-21,14
E12000008,South East,region,2022-07-20,24
E12000008,South East,region,2022-07-19,52
E12000008,South East,region,2022-07-18,24
E12000008,South East,region,2022-07-17,32
E12000008,South East,region,2022-07-16,22
E12000008,South East,region,2022-07-15,21
E12000008,South East,region,2022-07-14,19
E12000008,South East,region,2022-07-13,24
E12000008,South East,region,2022-07-12,19
E12000008,South East,region,2022-07-11,21
E12000008,South East,region,2022-07-10,27
E12000008,South East,region,2022-07-09,26
E12000008,South East,region,2022-07-08,15
E12000008,South East,region,2022-07-07,20
E12000008,South East,region,2022-07-06,19
E12000008,South East,region,2022-07-05,17
E12000008,South East,region,2022-07-04,15
E12000008,South East,region,2022-07-03,12
E12000008,South East,region,2022-07-02,12
E12000008,South East,region,2022-07-01,15
E12000008,South East,region,2022-06-30,13
E12000008,South East,region,2022-06-29,15
E12000008,South East,region,2022-06-28,7
E12000008,South East,region,2022-06-27,9
E12000008,South East,region,2022-06-26,13
E12000008,South East,region,2022-06-25,9
E12000008,South East,region,2022-06-24,5
E12000008,South East,region,2022-06-23,6
E12000008,South East,region,2022-06-22,12
E12000008,South East,region,2022-06-21,7
E12000008,South East,region,2022-06-20,12
E12000008,South East,region,2022-06-19,8
E12000008,South East,region,2022-06-18,8
E12000008,South East,region,2022-06-17,13
E12000008,South East,region,2022-06-16,6
E12000008,South East,region,2022-06-15,8
E12000008,South East,region,2022-06-14,9
E12000008,South East,region,2022-06-13,5
E12000008,South East,region,2022-06-12,3
E12000008,South East,region,2022-06-11,7
E12000008,South East,region,2022-06-10,10
E12000008,South East,region,2022-06-09,4
E12000008,South East,region,2022-06-08,6
E12000008,South East,region,2022-06-07,1
E12000008,South East,region,2022-06-06,10
E12000008,South East,region,2022-06-05,6
E12000008,South East,region,2022-06-04,7
E12000008,South East,region,2022-06-03,3
E12000008,South East,region,2022-06-02,7
E12000008,South East,region,2022-06-01,2
E12000008,South East,region,2022-05-31,8
E12000008,South East,region,2022-05-30,6
E12000008,South East,region,2022-05-29,2
E12000008,South East,region,2022-05-28,9
E12000008,South East,region,2022-05-27,9
E12000008,South East,region,2022-05-26,5
E12000008,South East,region,2022-05-25,7
E12000008,South East,region,2022-05-24,4
E12000008,South East,region,2022-05-23,7
E12000008,South East,region,2022-05-22,11
E12000008,South East,region,2022-05-21,8
E12000008,South East,region,2022-05-20,9
E12000008,South East,region,2022-05-19,6
E12000008,South East,region,2022-05-18,5
E12000008,South East,region,2022-05-17,12
E12000008,South East,region,2022-05-16,10
E12000008,South East,region,2022-05-15,11
E12000008,South East,region,2022-05-14,8
E12000008,South East,region,2022-05-13,15
E12000008,South East,region,2022-05-12,13
E12000008,South East,region,2022-05-11,9
E12000008,South East,region,2022-05-10,21
E12000008,South East,region,2022-05-09,18
E12000008,South East,region,2022-05-08,22
E12000008,South East,region,2022-05-07,18
E12000008,South East,region,2022-05-06,24
E12000008,South East,region,2022-05-05,23
E12000008,South East,region,2022-05-04,13
E12000008,South East,region,2022-05-03,15
E12000008,South East,region,2022-05-02,16
E12000008,South East,region,2022-05-01,14
E12000008,South East,region,2022-04-30,18
E12000008,South East,region,2022-04-29,18
E12000008,South East,region,2022-04-28,18
E12000008,South East,region,2022-04-27,22
E12000008,South East,region,2022-04-26,32
E12000008,South East,region,2022-04-25,29
E12000008,South East,region,2022-04-24,29
E12000008,South East,region,2022-04-23,30
E12000008,South East,region,2022-04-22,29
E12000008,South East,region,2022-04-21,29
E12000008,South East,region,2022-04-20,34
E12000008,South East,region,2022-04-19,24
E12000008,South East,region,2022-04-18,42
E12000008,South East,region,2022-04-17,35
E12000008,South East,region,2022-04-16,41
E12000008,South East,region,2022-04-15,33
E12000008,South East,region,2022-04-14,38
E12000008,South East,region,2022-04-13,33
E12000008,South East,region,2022-04-12,42
E12000008,South East,region,2022-04-11,39
E12000008,South East,region,2022-04-10,47
E12000008,South East,region,2022-04-09,37
E12000008,South East,region,2022-04-08,52
E12000008,South East,region,2022-04-07,47
E12000008,South East,region,2022-04-06,44
E12000008,South East,region,2022-04-05,47
E12000008,South East,region,2022-04-04,34
E12000008,South East,region,2022-04-03,40
E12000008,South East,region,2022-04-02,33
E12000008,South East,region,2022-04-01,37
E12000008,South East,region,2022-03-31,34
E12000008,South East,region,2022-03-30,39
E12000008,South East,region,2022-03-29,31
E12000008,South East,region,2022-03-28,28
E12000008,South East,region,2022-03-27,32
E12000008,South East,region,2022-03-26,30
E12000008,South East,region,2022-03-25,23
E12000008,South East,region,2022-03-24,31
E12000008,South East,region,2022-03-23,32
E12000008,South East,region,2022-03-22,28
E12000008,South East,region,2022-03-21,17
E12000008,South East,region,2022-03-20,26
E12000008,South East,region,2022-03-19,21
E12000008,South East,region,2022-03-18,35
E12000008,South East,region,2022-03-17,29
E12000008,South East,region,2022-03-16,31
E12000008,South East,region,2022-03-15,22
E12000008,South East,region,2022-03-14,35
E12000008,South East,region,2022-03-13,26
E12000008,South East,region,2022-03-12,14
E12000008,South East,region,2022-03-11,24
E12000008,South East,region,2022-03-10,23
E12000008,South East,region,2022-03-09,24
E12000008,South East,region,2022-03-08,30
E12000008,South East,region,2022-03-07,23
E12000008,South East,region,2022-03-06,15
E12000008,South East,region,2022-03-05,18
E12000008,South East,region,2022-03-04,17
E12000008,South East,region,2022-03-03,25
E12000008,South East,region,2022-03-02,29
E12000008,South East,region,2022-03-01,19
E12000008,South East,region,2022-02-28,19
E12000008,South East,region,2022-02-27,16
E12000008,South East,region,2022-02-26,28
E12000008,South East,region,2022-02-25,24
E12000008,South East,region,2022-02-24,20
E12000008,South East,region,2022-02-23,31
E12000008,South East,region,2022-02-22,22
E12000008,South East,region,2022-02-21,26
E12000008,South East,region,2022-02-20,26
E12000008,South East,region,2022-02-19,28
E12000008,South East,region,2022-02-18,25
E12000008,South East,region,2022-02-17,22
E12000008,South East,region,2022-02-16,22
E12000008,South East,region,2022-02-15,28
E12000008,South East,region,2022-02-14,24
E12000008,South East,region,2022-02-13,30
E12000008,South East,region,2022-02-12,31
E12000008,South East,region,2022-02-11,25
E12000008,South East,region,2022-02-10,31
E12000008,South East,region,2022-02-09,29
E12000008,South East,region,2022-02-08,31
E12000008,South East,region,2022-02-07,25
E12000008,South East,region,2022-02-06,30
E12000008,South East,region,2022-02-05,31
E12000008,South East,region,2022-02-04,17
E12000008,South East,region,2022-02-03,28
E12000008,South East,region,2022-02-02,30
E12000008,South East,region,2022-02-01,34
E12000008,South East,region,2022-01-31,31
E12000008,South East,region,2022-01-30,30
E12000008,South East,region,2022-01-29,24
E12000008,South East,region,2022-01-28,32
E12000008,South East,region,2022-01-27,32
E12000008,South East,region,2022-01-26,24
E12000008,South East,region,2022-01-25,20
E12000008,South East,region,2022-01-24,31
E12000008,South East,region,2022-01-23,17
E12000008,South East,region,2022-01-22,31
E12000008,South East,region,2022-01-21,30
E12000008,South East,region,2022-01-20,32
E12000008,South East,region,2022-01-19,28
E12000008,South East,region,2022-01-18,27
E12000008,South East,region,2022-01-17,32
E12000008,South East,region,2022-01-16,35
E12000008,South East,region,2022-01-15,36
E12000008,South East,region,2022-01-14,21
E12000008,South East,region,2022-01-13,28
E12000008,South East,region,2022-01-12,32
E12000008,South East,region,2022-01-11,26
E12000008,South East,region,2022-01-10,20
E12000008,South East,region,2022-01-09,25
E12000008,South East,region,2022-01-08,27
E12000008,South East,region,2022-01-07,29
E12000008,South East,region,2022-01-06,17
E12000008,South East,region,2022-01-05,21
E12000008,South East,region,2022-01-04,19
E12000008,South East,region,2022-01-03,14
E12000008,South East,region,2022-01-02,15
E12000008,South East,region,2022-01-01,18
E12000008,South East,region,2021-12-31,20
E12000008,South East,region,2021-12-30,15
E12000008,South East,region,2021-12-29,13
E12000008,South East,region,2021-12-28,17
E12000008,South East,region,2021-12-27,17
E12000008,South East,region,2021-12-26,10
E12000008,South East,region,2021-12-25,16
E12000008,South East,region,2021-12-24,14
E12000008,South East,region,2021-12-23,15
E12000008,South East,region,2021-12-22,13
E12000008,South East,region,2021-12-21,12
E12000008,South East,region,2021-12-20,9
E12000008,South East,region,2021-12-19,8
E12000008,South East,region,2021-12-18,14
E12000008,South East,region,2021-12-17,12
E12000008,South East,region,2021-12-16,15
E12000008,South East,region,2021-12-15,14
E12000008,South East,region,2021-12-14,21
E12000008,South East,region,2021-12-13,12
E12000008,South East,region,2021-12-12,7
E12000008,South East,region,2021-12-11,11
E12000008,South East,region,2021-12-10,11
E12000008,South East,region,2021-12-09,21
E12000008,South East,region,2021-12-08,11
E12000008,South East,region,2021-12-07,11
E12000008,South East,region,2021-12-06,16
E12000008,South East,region,2021-12-05,14
E12000008,South East,region,2021-12-04,15
E12000008,South East,region,2021-12-03,18
E12000008,South East,region,2021-12-02,15
E12000008,South East,region,2021-12-01,13
E12000008,South East,region,2021-11-30,16
E12000008,South East,region,2021-11-29,8
E12000008,South East,region,2021-11-28,13
E12000008,South East,region,2021-11-27,11
E12000008,South East,region,2021-11-26,16
E12000008,South East,region,2021-11-25,11
E12000008,South East,region,2021-11-24,17
E12000008,South East,region,2021-11-23,13
E12000008,South East,region,2021-11-22,12
E12000008,South East,region,2021-11-21,9
E12000008,South East,region,2021-11-20,13
E12000008,South East,region,2021-11-19,14
E12000008,South East,region,2021-11-18,13
E12000008,South East,region,2021-11-17,16
E12000008,South East,region,2021-11-16,16
E12000008,South East,region,2021-11-15,16
E12000008,South East,region,2021-11-14,13
E12000008,South East,region,2021-11-13,16
E12000008,South East,region,2021-11-12,14
E12000008,South East,region,2021-11-11,9
E12000008,South East,region,2021-11-10,15
E12000008,South East,region,2021-11-09,14
E12000008,South East,region,2021-11-08,19
E12000008,South East,region,2021-11-07,20
E12000008,South East,region,2021-11-06,20
E12000008,South East,region,2021-11-05,21
E12000008,South East,region,2021-11-04,14
E12000008,South East,region,2021-11-03,11
E12000008,South East,region,2021-11-02,19
E12000008,South East,region,2021-11-01,24
E12000008,South East,region,2021-10-31,20
E12000008,South East,region,2021-10-30,20
E12000008,South East,region,2021-10-29,16
E12000008,South East,region,2021-10-28,21
E12000008,South East,region,2021-10-27,15
E12000008,South East,region,2021-10-26,15
E12000008,South East,region,2021-10-25,11
E12000008,South East,region,2021-10-24,10
E12000008,South East,region,2021-10-23,13
E12000008,South East,region,2021-10-22,8
E12000008,South East,region,2021-10-21,10
E12000008,South East,region,2021-10-20,14
E12000008,South East,region,2021-10-19,13
E12000008,South East,region,2021-10-18,10
E12000008,South East,region,2021-10-17,10
E12000008,South East,region,2021-10-16,5
E12000008,South East,region,2021-10-15,14
E12000008,South East,region,2021-10-14,13
E12000008,South East,region,2021-10-13,9
E12000008,South East,region,2021-10-12,5
E12000008,South East,region,2021-10-11,10
E12000008,South East,region,2021-10-10,8
E12000008,South East,region,2021-10-09,7
E12000008,South East,region,2021-10-08,6
E12000008,South East,region,2021-10-07,12
E12000008,South East,region,2021-10-06,9
E12000008,South East,region,2021-10-05,7
E12000008,South East,region,2021-10-04,9
E12000008,South East,region,2021-10-03,9
E12000008,South East,region,2021-10-02,5
E12000008,South East,region,2021-10-01,5
E12000008,South East,region,2021-09-30,5
E12000008,South East,region,2021-09-29,12
E12000008,South East,region,2021-09-28,10
E12000008,South East,region,2021-09-27,9
E12000008,South East,region,2021-09-26,8
E12000008,South East,region,2021-09-25,8
E12000008,South East,region,2021-09-24,12
E12000008,South East,region,2021-09-23,10
E12000008,South East,region,2021-09-22,7
E12000008,South East,region,2021-09-21,15
E12000008,South East,region,2021-09-20,7
E12000008,South East,region,2021-09-19,5
E12000008,South East,region,2021-09-18,11
E12000008,South East,region,2021-09-17,15
E12000008,South East,region,2021-09-16,9
E12000008,South East,region,2021-09-15,12
E12000008,South East,region,2021-09-14,4
E12000008,South East,region,2021-09-13,11
E12000008,South East,region,2021-09-12,9
E12000008,South East,region,2021-09-11,17
E12000008,South East,region,2021-09-10,11
E12000008,South East,region,2021-09-09,17
E12000008,South East,region,2021-09-08,14
E12000008,South East,region,2021-09-07,16
E12000008,South East,region,2021-09-06,17
E12000008,South East,region,2021-09-05,14
E12000008,South East,region,2021-09-04,16
E12000008,South East,region,2021-09-03,13
E12000008,South East,region,2021-09-02,4
E12000008,South East,region,2021-09-01,5
E12000008,South East,region,2021-08-31,8
E12000008,South East,region,2021-08-30,8
E12000008,South East,region,2021-08-29,10
E12000008,South East,region,2021-08-28,12
E12000008,South East,region,2021-08-27,10
E12000008,South East,region,2021-08-26,10
E12000008,South East,region,2021-08-25,11
E12000008,South East,region,2021-08-24,13
E12000008,South East,region,2021-08-23,11
E12000008,South East,region,2021-08-22,12
E12000008,South East,region,2021-08-21,7
E12000008,South East,region,2021-08-20,10
E12000008,South East,region,2021-08-19,8
E12000008,South East,region,2021-08-18,10
E12000008,South East,region,2021-08-17,20
E12000008,South East,region,2021-08-16,8
E12000008,South East,region,2021-08-15,7
E12000008,South East,region,2021-08-14,1
E12000008,South East,region,2021-08-13,5
E12000008,South East,region,2021-08-12,5
E12000008,South East,region,2021-08-11,7
E12000008,South East,region,2021-08-10,1
E12000008,South East,region,2021-08-09,5
E12000008,South East,region,2021-08-08,5
E12000008,South East,region,2021-08-07,6
E12000008,South East,region,2021-08-06,13
E12000008,South East,region,2021-08-05,7
E12000008,South East,region,2021-08-04,3
E12000008,South East,region,2021-08-03,10
E12000008,South East,region,2021-08-02,9
E12000008,South East,region,2021-08-01,5
E12000008,South East,region,2021-07-31,8
E12000008,South East,region,2021-07-30,7
E12000008,South East,region,2021-07-29,12
E12000008,South East,region,2021-07-28,10
E12000008,South East,region,2021-07-27,3
E12000008,South East,region,2021-07-26,7
E12000008,South East,region,2021-07-25,9
E12000008,South East,region,2021-07-24,5
E12000008,South East,region,2021-07-23,6
E12000008,South East,region,2021-07-22,2
E12000008,South East,region,2021-07-21,5
E12000008,South East,region,2021-07-20,3
E12000008,South East,region,2021-07-19,6
E12000008,South East,region,2021-07-18,1
E12000008,South East,region,2021-07-17,4
E12000008,South East,region,2021-07-16,3
E12000008,South East,region,2021-07-15,6
E12000008,South East,region,2021-07-14,2
E12000008,South East,region,2021-07-13,2
E12000008,South East,region,2021-07-12,4
E12000008,South East,region,2021-07-11,1
E12000008,South East,region,2021-07-10,2
E12000008,South East,region,2021-07-09,4
E12000008,South East,region,2021-07-08,3
E12000008,South East,region,2021-07-07,1
E12000008,South East,region,2021-07-06,1
E12000008,South East,region,2021-07-05,5
E12000008,South East,region,2021-07-04,1
E12000008,South East,region,2021-07-03,2
E12000008,South East,region,2021-07-02,1
E12000008,South East,region,2021-07-01,2
E12000008,South East,region,2021-06-30,0
E12000008,South East,region,2021-06-29,0
E12000008,South East,region,2021-06-28,0
E12000008,South East,region,2021-06-27,0
E12000008,South East,region,2021-06-26,1
E12000008,South East,region,2021-06-25,4
E12000008,South East,region,2021-06-24,1
E12000008,South East,region,2021-06-23,0
E12000008,South East,region,2021-06-22,1
E12000008,South East,region,2021-06-21,0
E12000008,South East,region,2021-06-20,1
E12000008,South East,region,2021-06-19,1
E12000008,South East,region,2021-06-18,1
E12000008,South East,region,2021-06-17,1
E12000008,South East,region,2021-06-16,0
E12000008,South East,region,2021-06-15,1
E12000008,South East,region,2021-06-14,0
E12000008,South East,region,2021-06-13,3
E12000008,South East,region,2021-06-12,0
E12000008,South East,region,2021-06-11,0
E12000008,South East,region,2021-06-10,4
E12000008,South East,region,2021-06-09,0
E12000008,South East,region,2021-06-08,2
E12000008,South East,region,2021-06-07,0
E12000008,South East,region,2021-06-06,2
E12000008,South East,region,2021-06-05,0
E12000008,South East,region,2021-06-04,2
E12000008,South East,region,2021-06-03,0
E12000008,South East,region,2021-06-02,0
E12000008,South East,region,2021-06-01,0
E12000008,South East,region,2021-05-31,0
E12000008,South East,region,2021-05-30,0
E12000008,South East,region,2021-05-29,0
E12000008,South East,region,2021-05-28,1
E12000008,South East,region,2021-05-27,1
E12000008,South East,region,2021-05-26,0
E12000008,South East,region,2021-05-25,1
E12000008,South East,region,2021-05-24,0
E12000008,South East,region,2021-05-23,1
E12000008,South East,region,2021-05-22,0
E12000008,South East,region,2021-05-21,0
E12000008,South East,region,2021-05-20,1
E12000008,South East,region,2021-05-19,0
E12000008,South East,region,2021-05-18,0
E12000008,South East,region,2021-05-17,0
E12000008,South East,region,2021-05-16,0
E12000008,South East,region,2021-05-15,0
E12000008,South East,region,2021-05-14,0
E12000008,South East,region,2021-05-13,0
E12000008,South East,region,2021-05-12,0
E12000008,South East,region,2021-05-11,2
E12000008,South East,region,2021-05-10,0
E12000008,South East,region,2021-05-09,1
E12000008,South East,region,2021-05-08,2
E12000008,South East,region,2021-05-07,2
E12000008,South East,region,2021-05-06,2
E12000008,South East,region,2021-05-05,0
E12000008,South East,region,2021-05-04,1
E12000008,South East,region,2021-05-03,0
E12000008,South East,region,2021-05-02,3
E12000008,South East,region,2021-05-01,1
E12000008,South East,region,2021-04-30,2
E12000008,South East,region,2021-04-29,2
E12000008,South East,region,2021-04-28,0
E12000008,South East,region,2021-04-27,1
E12000008,South East,region,2021-04-26,0
E12000008,South East,region,2021-04-25,0
E12000008,South East,region,2021-04-24,2
E12000008,South East,region,2021-04-23,1
E12000008,South East,region,2021-04-22,1
E12000008,South East,region,2021-04-21,2
E12000008,South East,region,2021-04-20,1
E12000008,South East,region,2021-04-19,3
E12000008,South East,region,2021-04-18,1
E12000008,South East,region,2021-04-17,0
E12000008,South East,region,2021-04-16,0
E12000008,South East,region,2021-04-15,1
E12000008,South East,region,2021-04-14,1
E12000008,South East,region,2021-04-13,3
E12000008,South East,region,2021-04-12,3
E12000008,South East,region,2021-04-11,1
E12000008,South East,region,2021-04-10,1
E12000008,South East,region,2021-04-09,0
E12000008,South East,region,2021-04-08,6
E12000008,South East,region,2021-04-07,1
E12000008,South East,region,2021-04-06,3
E12000008,South East,region,2021-04-05,2
E12000008,South East,region,2021-04-04,5
E12000008,South East,region,2021-04-03,4
E12000008,South East,region,2021-04-02,5
E12000008,South East,region,2021-04-01,3
E12000008,South East,region,2021-03-31,7
E12000008,South East,region,2021-03-30,6
E12000008,South East,region,2021-03-29,4
E12000008,South East,region,2021-03-28,3
E12000008,South East,region,2021-03-27,3
E12000008,South East,region,2021-03-26,5
E12000008,South East,region,2021-03-25,3
E12000008,South East,region,2021-03-24,4
E12000008,South East,region,2021-03-23,4
E12000008,South East,region,2021-03-22,8
E12000008,South East,region,2021-03-21,3
E12000008,South East,region,2021-03-20,6
E12000008,South East,region,2021-03-19,14
E12000008,South East,region,2021-03-18,8
E12000008,South East,region,2021-03-17,4
E12000008,South East,region,2021-03-16,10
E12000008,South East,region,2021-03-15,14
E12000008,South East,region,2021-03-14,13
E12000008,South East,region,2021-03-13,12
E12000008,South East,region,2021-03-12,12
E12000008,South East,region,2021-03-11,17
E12000008,South East,region,2021-03-10,10
E12000008,South East,region,2021-03-09,18
E12000008,South East,region,2021-03-08,14
E12000008,South East,region,2021-03-07,12
E12000008,South East,region,2021-03-06,16
E12000008,South East,region,2021-03-05,21
E12000008,South East,region,2021-03-04,24
E12000008,South East,region,2021-03-03,20
E12000008,South East,region,2021-03-02,26
E12000008,South East,region,2021-03-01,31
E12000008,South East,region,2021-02-28,21
E12000008,South East,region,2021-02-27,33
E12000008,South East,region,2021-02-26,22
E12000008,South East,region,2021-02-25,35
E12000008,South East,region,2021-02-24,34
E12000008,South East,region,2021-02-23,38
E12000008,South East,region,2021-02-22,43
E12000008,South East,region,2021-02-21,42
E12000008,South East,region,2021-02-20,48
E12000008,South East,region,2021-02-19,44
E12000008,South East,region,2021-02-18,57
E12000008,South East,region,2021-02-17,54
E12000008,South East,region,2021-02-16,56
E12000008,South East,region,2021-02-15,72
E12000008,South East,region,2021-02-14,69
E12000008,South East,region,2021-02-13,61
E12000008,South East,region,2021-02-12,66
E12000008,South East,region,2021-02-11,76
E12000008,South East,region,2021-02-10,85
E12000008,South East,region,2021-02-09,77
E12000008,South East,region,2021-02-08,98
E12000008,South East,region,2021-02-07,79
E12000008,South East,region,2021-02-06,111
E12000008,South East,region,2021-02-05,107
E12000008,South East,region,2021-02-04,88
E12000008,South East,region,2021-02-03,129
E12000008,South East,region,2021-02-02,127
E12000008,South East,region,2021-02-01,158
E12000008,South East,region,2021-01-31,139
E12000008,South East,region,2021-01-30,159
E12000008,South East,region,2021-01-29,167
E12000008,South East,region,2021-01-28,205
E12000008,South East,region,2021-01-27,204
E12000008,South East,region,2021-01-26,202
E12000008,South East,region,2021-01-25,214
E12000008,South East,region,2021-01-24,187
E12000008,South East,region,2021-01-23,231
E12000008,South East,region,2021-01-22,233
E12000008,South East,region,2021-01-21,226
E12000008,South East,region,2021-01-20,226
E12000008,South East,region,2021-01-19,285
E12000008,South East,region,2021-01-18,274
E12000008,South East,region,2021-01-17,255
E12000008,South East,region,2021-01-16,250
E12000008,South East,region,2021-01-15,230
E12000008,South East,region,2021-01-14,242
E12000008,South East,region,2021-01-13,235
E12000008,South East,region,2021-01-12,261
E12000008,South East,region,2021-01-11,201
E12000008,South East,region,2021-01-10,191
E12000008,South East,region,2021-01-09,175
E12000008,South East,region,2021-01-08,204
E12000008,South East,region,2021-01-07,191
E12000008,South East,region,2021-01-06,195
E12000008,South East,region,2021-01-05,160
E12000008,South East,region,2021-01-04,166
E12000008,South East,region,2021-01-03,139
E12000008,South East,region,2021-01-02,139
E12000008,South East,region,2021-01-01,118
E12000008,South East,region,2020-12-31,141
E12000008,South East,region,2020-12-30,145
E12000008,South East,region,2020-12-29,121
E12000008,South East,region,2020-12-28,123
E12000008,South East,region,2020-12-27,134
E12000008,South East,region,2020-12-26,112
E12000008,South East,region,2020-12-25,121
E12000008,South East,region,2020-12-24,99
E12000008,South East,region,2020-12-23,103
E12000008,South East,region,2020-12-22,99
E12000008,South East,region,2020-12-21,111
E12000008,South East,region,2020-12-20,85
E12000008,South East,region,2020-12-19,78
E12000008,South East,region,2020-12-18,64
E12000008,South East,region,2020-12-17,82
E12000008,South East,region,2020-12-16,74
E12000008,South East,region,2020-12-15,69
E12000008,South East,region,2020-12-14,67
E12000008,South East,region,2020-12-13,68
E12000008,South East,region,2020-12-12,54
E12000008,South East,region,2020-12-11,68
E12000008,South East,region,2020-12-10,49
E12000008,South East,region,2020-12-09,55
E12000008,South East,region,2020-12-08,63
E12000008,South East,region,2020-12-07,37
E12000008,South East,region,2020-12-06,45
E12000008,South East,region,2020-12-05,44
E12000008,South East,region,2020-12-04,56
E12000008,South East,region,2020-12-03,56
E12000008,South East,region,2020-12-02,44
E12000008,South East,region,2020-12-01,48
E12000008,South East,region,2020-11-30,33
E12000008,South East,region,2020-11-29,49
E12000008,South East,region,2020-11-28,36
E12000008,South East,region,2020-11-27,39
E12000008,South East,region,2020-11-26,48
E12000008,South East,region,2020-11-25,53
E12000008,South East,region,2020-11-24,38
E12000008,South East,region,2020-11-23,45
E12000008,South East,region,2020-11-22,41
E12000008,South East,region,2020-11-21,32
E12000008,South East,region,2020-11-20,32
E12000008,South East,region,2020-11-19,37
E12000008,South East,region,2020-11-18,42
E12000008,South East,region,2020-11-17,30
E12000008,South East,region,2020-11-16,34
E12000008,South East,region,2020-11-15,37
E12000008,South East,region,2020-11-14,31
E12000008,South East,region,2020-11-13,28
E12000008,South East,region,2020-11-12,26
E12000008,South East,region,2020-11-11,25
E12000008,South East,region,2020-11-10,25
E12000008,South East,region,2020-11-09,33
E12000008,South East,region,2020-11-08,22
E12000008,South East,region,2020-11-07,20
E12000008,South East,region,2020-11-06,20
E12000008,South East,region,2020-11-05,14
E12000008,South East,region,2020-11-04,15
E12000008,South East,region,2020-11-03,20
E12000008,South East,region,2020-11-02,20
E12000008,South East,region,2020-11-01,23
E12000008,South East,region,2020-10-31,27
E12000008,South East,region,2020-10-30,11
E12000008,South East,region,2020-10-29,11
E12000008,South East,region,2020-10-28,15
E12000008,South East,region,2020-10-27,7
E12000008,South East,region,2020-10-26,15
E12000008,South East,region,2020-10-25,11
E12000008,South East,region,2020-10-24,10
E12000008,South East,region,2020-10-23,10
E12000008,South East,region,2020-10-22,9
E12000008,South East,region,2020-10-21,13
E12000008,South East,region,2020-10-20,10
E12000008,South East,region,2020-10-19,11
E12000008,South East,region,2020-10-18,6
E12000008,South East,region,2020-10-17,4
E12000008,South East,region,2020-10-16,3
E12000008,South East,region,2020-10-15,6
E12000008,South East,region,2020-10-14,3
E12000008,South East,region,2020-10-13,3
E12000008,South East,region,2020-10-12,8
E12000008,South East,region,2020-10-11,5
E12000008,South East,region,2020-10-10,3
E12000008,South East,region,2020-10-09,2
E12000008,South East,region,2020-10-08,5
E12000008,South East,region,2020-10-07,4
E12000008,South East,region,2020-10-06,1
E12000008,South East,region,2020-10-05,2
E12000008,South East,region,2020-10-04,2
E12000008,South East,region,2020-10-03,2
E12000008,South East,region,2020-10-02,3
E12000008,South East,region,2020-10-01,5
E12000008,South East,region,2020-09-30,2
E12000008,South East,region,2020-09-29,4
E12000008,South East,region,2020-09-28,7
E12000008,South East,region,2020-09-27,1
E12000008,South East,region,2020-09-26,3
E12000008,South East,region,2020-09-25,2
E12000008,South East,region,2020-09-24,2
E12000008,South East,region,2020-09-23,2
E12000008,South East,region,2020-09-22,0
E12000008,South East,region,2020-09-21,2
E12000008,South East,region,2020-09-20,0
E12000008,South East,region,2020-09-19,3
E12000008,South East,region,2020-09-18,1
E12000008,South East,region,2020-09-17,1
E12000008,South East,region,2020-09-16,2
E12000008,South East,region,2020-09-15,2
E12000008,South East,region,2020-09-14,1
E12000008,South East,region,2020-09-13,2
E12000008,South East,region,2020-09-12,2
E12000008,South East,region,2020-09-11,1
E12000008,South East,region,2020-09-10,1
E12000008,South East,region,2020-09-09,0
E12000008,South East,region,2020-09-08,0
E12000008,South East,region,2020-09-07,0
E12000008,South East,region,2020-09-06,0
E12000008,South East,region,2020-09-05,0
E12000008,South East,region,2020-09-04,1
E12000008,South East,region,2020-09-03,1
E12000008,South East,region,2020-09-02,1
E12000008,South East,region,2020-09-01,1
E12000008,South East,region,2020-08-31,3
E12000008,South East,region,2020-08-30,0
E12000008,South East,region,2020-08-29,1
E12000008,South East,region,2020-08-28,2
E12000008,South East,region,2020-08-27,3
E12000008,South East,region,2020-08-26,0
E12000008,South East,region,2020-08-25,2
E12000008,South East,region,2020-08-24,0
