areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByPublishDate
W92000004,Wales,nation,2023-05-19,0,0
W92000004,Wales,nation,2023-05-18,117,10
W92000004,Wales,nation,2023-05-17,0,0
W92000004,Wales,nation,2023-05-16,0,0
W92000004,Wales,nation,2023-05-15,0,0
W92000004,Wales,nation,2023-05-14,0,0
W92000004,Wales,nation,2023-05-13,0,0
W92000004,Wales,nation,2023-05-12,0,0
W92000004,Wales,nation,2023-05-11,159,16
W92000004,Wales,nation,2023-05-10,0,0
W92000004,Wales,nation,2023-05-09,0,0
W92000004,Wales,nation,2023-05-08,0,0
W92000004,Wales,nation,2023-05-07,0,0
W92000004,Wales,nation,2023-05-06,0,0
W92000004,Wales,nation,2023-05-05,0,0
W92000004,Wales,nation,2023-05-04,225,4
W92000004,Wales,nation,2023-05-03,0,0
W92000004,Wales,nation,2023-05-02,0,0
W92000004,Wales,nation,2023-05-01,0,0
W92000004,Wales,nation,2023-04-30,0,0
W92000004,Wales,nation,2023-04-29,0,0
W92000004,Wales,nation,2023-04-28,0,0
W92000004,Wales,nation,2023-04-27,251,18
W92000004,Wales,nation,2023-04-26,0,0
W92000004,Wales,nation,2023-04-25,0,0
W92000004,Wales,nation,2023-04-24,0,0
W92000004,Wales,nation,2023-04-23,0,0
W92000004,Wales,nation,2023-04-22,0,0
W92000004,Wales,nation,2023-04-21,0,0
W92000004,Wales,nation,2023-04-20,275,9
W92000004,Wales,nation,2023-04-19,0,0
W92000004,Wales,nation,2023-04-18,0,0
W92000004,Wales,nation,2023-04-17,0,0
W92000004,Wales,nation,2023-04-16,0,0
W92000004,Wales,nation,2023-04-15,0,0
W92000004,Wales,nation,2023-04-14,0,0
W92000004,Wales,nation,2023-04-13,330,12
W92000004,Wales,nation,2023-04-12,0,0
W92000004,Wales,nation,2023-04-11,0,0
W92000004,Wales,nation,2023-04-10,0,0
W92000004,Wales,nation,2023-04-09,0,0
W92000004,Wales,nation,2023-04-08,0,0
W92000004,Wales,nation,2023-04-07,0,0
W92000004,Wales,nation,2023-04-06,435,25
W92000004,Wales,nation,2023-04-05,0,0
W92000004,Wales,nation,2023-04-04,0,0
W92000004,Wales,nation,2023-04-03,0,0
W92000004,Wales,nation,2023-04-02,0,0
W92000004,Wales,nation,2023-04-01,0,0
W92000004,Wales,nation,2023-03-31,0,0
W92000004,Wales,nation,2023-03-30,475,6
W92000004,Wales,nation,2023-03-29,0,0
W92000004,Wales,nation,2023-03-28,0,0
W92000004,Wales,nation,2023-03-27,0,0
W92000004,Wales,nation,2023-03-26,0,0
W92000004,Wales,nation,2023-03-25,0,0
W92000004,Wales,nation,2023-03-24,0,0
W92000004,Wales,nation,2023-03-23,585,16
W92000004,Wales,nation,2023-03-22,0,0
W92000004,Wales,nation,2023-03-21,0,0
W92000004,Wales,nation,2023-03-20,0,0
W92000004,Wales,nation,2023-03-19,0,0
W92000004,Wales,nation,2023-03-18,0,0
W92000004,Wales,nation,2023-03-17,0,0
W92000004,Wales,nation,2023-03-16,704,20
W92000004,Wales,nation,2023-03-15,0,0
W92000004,Wales,nation,2023-03-14,0,0
W92000004,Wales,nation,2023-03-13,0,0
W92000004,Wales,nation,2023-03-12,0,0
W92000004,Wales,nation,2023-03-11,0,0
W92000004,Wales,nation,2023-03-10,0,0
W92000004,Wales,nation,2023-03-09,577,8
W92000004,Wales,nation,2023-03-08,0,0
W92000004,Wales,nation,2023-03-07,0,0
W92000004,Wales,nation,2023-03-06,0,0
W92000004,Wales,nation,2023-03-05,0,0
W92000004,Wales,nation,2023-03-04,0,0
W92000004,Wales,nation,2023-03-03,0,0
W92000004,Wales,nation,2023-03-02,428,12
W92000004,Wales,nation,2023-03-01,0,0
W92000004,Wales,nation,2023-02-28,0,0
W92000004,Wales,nation,2023-02-27,0,0
W92000004,Wales,nation,2023-02-26,0,0
W92000004,Wales,nation,2023-02-25,0,0
W92000004,Wales,nation,2023-02-24,0,0
W92000004,Wales,nation,2023-02-23,477,7
W92000004,Wales,nation,2023-02-22,0,0
W92000004,Wales,nation,2023-02-21,0,0
W92000004,Wales,nation,2023-02-20,0,0
W92000004,Wales,nation,2023-02-19,0,0
W92000004,Wales,nation,2023-02-18,0,0
W92000004,Wales,nation,2023-02-17,0,0
W92000004,Wales,nation,2023-02-16,372,9
W92000004,Wales,nation,2023-02-15,0,0
W92000004,Wales,nation,2023-02-14,0,0
W92000004,Wales,nation,2023-02-13,0,0
W92000004,Wales,nation,2023-02-12,0,0
W92000004,Wales,nation,2023-02-11,0,0
W92000004,Wales,nation,2023-02-10,0,0
W92000004,Wales,nation,2023-02-09,373,9
W92000004,Wales,nation,2023-02-08,0,0
W92000004,Wales,nation,2023-02-07,0,0
W92000004,Wales,nation,2023-02-06,0,0
W92000004,Wales,nation,2023-02-05,0,0
W92000004,Wales,nation,2023-02-04,0,0
W92000004,Wales,nation,2023-02-03,0,0
W92000004,Wales,nation,2023-02-02,294,17
W92000004,Wales,nation,2023-02-01,0,0
W92000004,Wales,nation,2023-01-31,0,0
W92000004,Wales,nation,2023-01-30,0,0
W92000004,Wales,nation,2023-01-29,0,0
W92000004,Wales,nation,2023-01-28,0,0
W92000004,Wales,nation,2023-01-27,0,0
W92000004,Wales,nation,2023-01-26,269,27
W92000004,Wales,nation,2023-01-25,0,0
W92000004,Wales,nation,2023-01-24,0,0
W92000004,Wales,nation,2023-01-23,0,0
W92000004,Wales,nation,2023-01-22,0,0
W92000004,Wales,nation,2023-01-21,0,0
W92000004,Wales,nation,2023-01-20,0,0
W92000004,Wales,nation,2023-01-19,275,29
W92000004,Wales,nation,2023-01-18,0,0
W92000004,Wales,nation,2023-01-17,0,0
W92000004,Wales,nation,2023-01-16,0,0
W92000004,Wales,nation,2023-01-15,0,0
W92000004,Wales,nation,2023-01-14,0,0
W92000004,Wales,nation,2023-01-13,0,0
W92000004,Wales,nation,2023-01-12,529,33
W92000004,Wales,nation,2023-01-11,0,0
W92000004,Wales,nation,2023-01-10,0,0
W92000004,Wales,nation,2023-01-09,0,0
W92000004,Wales,nation,2023-01-08,0,0
W92000004,Wales,nation,2023-01-07,0,0
W92000004,Wales,nation,2023-01-06,0,0
W92000004,Wales,nation,2023-01-05,907,37
W92000004,Wales,nation,2023-01-04,0,0
W92000004,Wales,nation,2023-01-03,0,0
W92000004,Wales,nation,2023-01-02,0,0
W92000004,Wales,nation,2023-01-01,0,0
W92000004,Wales,nation,2022-12-31,0,0
W92000004,Wales,nation,2022-12-30,0,0
W92000004,Wales,nation,2022-12-29,865,24
W92000004,Wales,nation,2022-12-28,0,0
W92000004,Wales,nation,2022-12-27,0,0
W92000004,Wales,nation,2022-12-26,0,0
W92000004,Wales,nation,2022-12-25,0,0
W92000004,Wales,nation,2022-12-24,0,0
W92000004,Wales,nation,2022-12-23,0,0
W92000004,Wales,nation,2022-12-22,1139,15
W92000004,Wales,nation,2022-12-21,0,0
W92000004,Wales,nation,2022-12-20,0,0
W92000004,Wales,nation,2022-12-19,0,0
W92000004,Wales,nation,2022-12-18,0,0
W92000004,Wales,nation,2022-12-17,0,0
W92000004,Wales,nation,2022-12-16,0,0
W92000004,Wales,nation,2022-12-15,798,13
W92000004,Wales,nation,2022-12-14,0,0
W92000004,Wales,nation,2022-12-13,0,0
W92000004,Wales,nation,2022-12-12,0,0
W92000004,Wales,nation,2022-12-11,0,0
W92000004,Wales,nation,2022-12-10,0,0
W92000004,Wales,nation,2022-12-09,0,0
W92000004,Wales,nation,2022-12-08,522,9
W92000004,Wales,nation,2022-12-07,0,0
W92000004,Wales,nation,2022-12-06,0,0
W92000004,Wales,nation,2022-12-05,0,0
W92000004,Wales,nation,2022-12-04,0,0
W92000004,Wales,nation,2022-12-03,0,0
W92000004,Wales,nation,2022-12-02,0,0
W92000004,Wales,nation,2022-12-01,369,13
W92000004,Wales,nation,2022-11-30,0,0
W92000004,Wales,nation,2022-11-29,0,0
W92000004,Wales,nation,2022-11-28,0,0
W92000004,Wales,nation,2022-11-27,0,0
W92000004,Wales,nation,2022-11-26,0,0
W92000004,Wales,nation,2022-11-25,0,0
W92000004,Wales,nation,2022-11-24,283,15
W92000004,Wales,nation,2022-11-23,0,0
W92000004,Wales,nation,2022-11-22,0,0
W92000004,Wales,nation,2022-11-21,0,0
W92000004,Wales,nation,2022-11-20,0,0
W92000004,Wales,nation,2022-11-19,0,0
W92000004,Wales,nation,2022-11-18,0,0
W92000004,Wales,nation,2022-11-17,280,15
W92000004,Wales,nation,2022-11-16,0,0
W92000004,Wales,nation,2022-11-15,0,0
W92000004,Wales,nation,2022-11-14,0,0
W92000004,Wales,nation,2022-11-13,0,0
W92000004,Wales,nation,2022-11-12,0,0
W92000004,Wales,nation,2022-11-11,0,0
W92000004,Wales,nation,2022-11-10,339,27
W92000004,Wales,nation,2022-11-09,0,0
W92000004,Wales,nation,2022-11-08,0,0
W92000004,Wales,nation,2022-11-07,0,0
W92000004,Wales,nation,2022-11-06,0,0
W92000004,Wales,nation,2022-11-05,0,0
W92000004,Wales,nation,2022-11-04,0,0
W92000004,Wales,nation,2022-11-03,475,32
W92000004,Wales,nation,2022-11-02,0,0
W92000004,Wales,nation,2022-11-01,0,0
W92000004,Wales,nation,2022-10-31,0,0
W92000004,Wales,nation,2022-10-30,0,0
W92000004,Wales,nation,2022-10-29,0,0
W92000004,Wales,nation,2022-10-28,0,0
W92000004,Wales,nation,2022-10-27,612,22
W92000004,Wales,nation,2022-10-26,0,0
W92000004,Wales,nation,2022-10-25,0,0
W92000004,Wales,nation,2022-10-24,0,0
W92000004,Wales,nation,2022-10-23,0,0
W92000004,Wales,nation,2022-10-22,0,0
W92000004,Wales,nation,2022-10-21,0,0
W92000004,Wales,nation,2022-10-20,743,37
W92000004,Wales,nation,2022-10-19,0,0
W92000004,Wales,nation,2022-10-18,0,0
W92000004,Wales,nation,2022-10-17,0,0
W92000004,Wales,nation,2022-10-16,0,0
W92000004,Wales,nation,2022-10-15,0,0
W92000004,Wales,nation,2022-10-14,0,0
W92000004,Wales,nation,2022-10-13,766,20
W92000004,Wales,nation,2022-10-12,0,0
W92000004,Wales,nation,2022-10-11,0,0
W92000004,Wales,nation,2022-10-10,0,0
W92000004,Wales,nation,2022-10-09,0,0
W92000004,Wales,nation,2022-10-08,0,0
W92000004,Wales,nation,2022-10-07,0,0
W92000004,Wales,nation,2022-10-06,744,18
W92000004,Wales,nation,2022-10-05,0,0
W92000004,Wales,nation,2022-10-04,0,0
W92000004,Wales,nation,2022-10-03,0,0
W92000004,Wales,nation,2022-10-02,0,0
W92000004,Wales,nation,2022-10-01,0,0
W92000004,Wales,nation,2022-09-30,0,0
W92000004,Wales,nation,2022-09-29,579,3
W92000004,Wales,nation,2022-09-28,0,0
W92000004,Wales,nation,2022-09-27,0,0
W92000004,Wales,nation,2022-09-26,0,0
W92000004,Wales,nation,2022-09-25,0,0
W92000004,Wales,nation,2022-09-24,0,0
W92000004,Wales,nation,2022-09-23,0,0
W92000004,Wales,nation,2022-09-22,311,13
W92000004,Wales,nation,2022-09-21,0,0
W92000004,Wales,nation,2022-09-20,0,0
W92000004,Wales,nation,2022-09-19,0,0
W92000004,Wales,nation,2022-09-18,0,0
W92000004,Wales,nation,2022-09-17,0,0
W92000004,Wales,nation,2022-09-16,0,0
W92000004,Wales,nation,2022-09-15,294,21
W92000004,Wales,nation,2022-09-14,0,0
W92000004,Wales,nation,2022-09-13,0,0
W92000004,Wales,nation,2022-09-12,0,0
W92000004,Wales,nation,2022-09-11,0,0
W92000004,Wales,nation,2022-09-10,0,0
W92000004,Wales,nation,2022-09-09,0,0
W92000004,Wales,nation,2022-09-08,356,20
W92000004,Wales,nation,2022-09-07,0,0
W92000004,Wales,nation,2022-09-06,0,0
W92000004,Wales,nation,2022-09-05,0,0
W92000004,Wales,nation,2022-09-04,0,0
W92000004,Wales,nation,2022-09-03,0,0
W92000004,Wales,nation,2022-09-02,0,0
W92000004,Wales,nation,2022-09-01,272,19
W92000004,Wales,nation,2022-08-31,0,0
W92000004,Wales,nation,2022-08-30,0,0
W92000004,Wales,nation,2022-08-29,0,0
W92000004,Wales,nation,2022-08-28,0,0
W92000004,Wales,nation,2022-08-27,0,0
W92000004,Wales,nation,2022-08-26,0,0
W92000004,Wales,nation,2022-08-25,332,25
W92000004,Wales,nation,2022-08-24,0,0
W92000004,Wales,nation,2022-08-23,0,0
W92000004,Wales,nation,2022-08-22,0,0
W92000004,Wales,nation,2022-08-21,0,0
W92000004,Wales,nation,2022-08-20,0,0
W92000004,Wales,nation,2022-08-19,0,0
W92000004,Wales,nation,2022-08-18,521,20
W92000004,Wales,nation,2022-08-17,0,0
W92000004,Wales,nation,2022-08-16,0,0
W92000004,Wales,nation,2022-08-15,0,0
W92000004,Wales,nation,2022-08-14,0,0
W92000004,Wales,nation,2022-08-13,0,0
W92000004,Wales,nation,2022-08-12,0,0
W92000004,Wales,nation,2022-08-11,464,36
W92000004,Wales,nation,2022-08-10,0,0
W92000004,Wales,nation,2022-08-09,0,0
W92000004,Wales,nation,2022-08-08,0,0
W92000004,Wales,nation,2022-08-07,0,0
W92000004,Wales,nation,2022-08-06,0,0
W92000004,Wales,nation,2022-08-05,0,0
W92000004,Wales,nation,2022-08-04,550,45
W92000004,Wales,nation,2022-08-03,0,0
W92000004,Wales,nation,2022-08-02,0,0
W92000004,Wales,nation,2022-08-01,0,0
W92000004,Wales,nation,2022-07-31,0,0
W92000004,Wales,nation,2022-07-30,0,0
W92000004,Wales,nation,2022-07-29,0,0
W92000004,Wales,nation,2022-07-28,711,24
W92000004,Wales,nation,2022-07-27,0,0
W92000004,Wales,nation,2022-07-26,0,0
W92000004,Wales,nation,2022-07-25,0,0
W92000004,Wales,nation,2022-07-24,0,0
W92000004,Wales,nation,2022-07-23,0,0
W92000004,Wales,nation,2022-07-22,0,0
W92000004,Wales,nation,2022-07-21,935,29
W92000004,Wales,nation,2022-07-20,0,0
W92000004,Wales,nation,2022-07-19,0,0
W92000004,Wales,nation,2022-07-18,0,0
W92000004,Wales,nation,2022-07-17,0,0
W92000004,Wales,nation,2022-07-16,0,0
W92000004,Wales,nation,2022-07-15,0,0
W92000004,Wales,nation,2022-07-14,1429,47
W92000004,Wales,nation,2022-07-13,0,0
W92000004,Wales,nation,2022-07-12,0,0
W92000004,Wales,nation,2022-07-11,0,0
W92000004,Wales,nation,2022-07-10,0,0
W92000004,Wales,nation,2022-07-09,0,0
W92000004,Wales,nation,2022-07-08,0,0
W92000004,Wales,nation,2022-07-07,1439,12
W92000004,Wales,nation,2022-07-06,0,0
W92000004,Wales,nation,2022-07-05,0,0
W92000004,Wales,nation,2022-07-04,0,0
W92000004,Wales,nation,2022-07-03,0,0
W92000004,Wales,nation,2022-07-02,0,0
W92000004,Wales,nation,2022-07-01,0,0
W92000004,Wales,nation,2022-06-30,1195,17
W92000004,Wales,nation,2022-06-29,0,0
W92000004,Wales,nation,2022-06-28,0,0
W92000004,Wales,nation,2022-06-27,0,0
W92000004,Wales,nation,2022-06-26,0,0
W92000004,Wales,nation,2022-06-25,0,0
W92000004,Wales,nation,2022-06-24,0,0
W92000004,Wales,nation,2022-06-23,798,12
W92000004,Wales,nation,2022-06-22,0,0
W92000004,Wales,nation,2022-06-21,0,0
W92000004,Wales,nation,2022-06-20,0,0
W92000004,Wales,nation,2022-06-19,0,0
W92000004,Wales,nation,2022-06-18,0,0
W92000004,Wales,nation,2022-06-17,0,0
W92000004,Wales,nation,2022-06-16,468,11
W92000004,Wales,nation,2022-06-15,0,0
W92000004,Wales,nation,2022-06-14,0,0
W92000004,Wales,nation,2022-06-13,0,0
W92000004,Wales,nation,2022-06-12,0,0
W92000004,Wales,nation,2022-06-11,0,0
W92000004,Wales,nation,2022-06-10,0,0
W92000004,Wales,nation,2022-06-09,343,22
W92000004,Wales,nation,2022-06-08,0,0
W92000004,Wales,nation,2022-06-07,0,0
W92000004,Wales,nation,2022-06-06,0,0
W92000004,Wales,nation,2022-06-05,0,0
W92000004,Wales,nation,2022-06-04,0,0
W92000004,Wales,nation,2022-06-03,0,0
W92000004,Wales,nation,2022-06-02,261,11
W92000004,Wales,nation,2022-06-01,0,0
W92000004,Wales,nation,2022-05-31,0,0
W92000004,Wales,nation,2022-05-30,0,0
W92000004,Wales,nation,2022-05-29,0,0
W92000004,Wales,nation,2022-05-28,0,0
W92000004,Wales,nation,2022-05-27,0,0
W92000004,Wales,nation,2022-05-26,52,6
W92000004,Wales,nation,2022-05-25,51,1
W92000004,Wales,nation,2022-05-24,90,9
W92000004,Wales,nation,2022-05-23,54,2
W92000004,Wales,nation,2022-05-22,0,0
W92000004,Wales,nation,2022-05-21,0,0
W92000004,Wales,nation,2022-05-20,73,7
W92000004,Wales,nation,2022-05-19,71,0
W92000004,Wales,nation,2022-05-18,71,3
W92000004,Wales,nation,2022-05-17,138,2
W92000004,Wales,nation,2022-05-16,74,0
W92000004,Wales,nation,2022-05-15,0,0
W92000004,Wales,nation,2022-05-14,0,0
W92000004,Wales,nation,2022-05-13,81,10
W92000004,Wales,nation,2022-05-12,101,5
W92000004,Wales,nation,2022-05-11,99,7
W92000004,Wales,nation,2022-05-10,268,9
W92000004,Wales,nation,2022-05-09,100,7
W92000004,Wales,nation,2022-05-08,0,0
W92000004,Wales,nation,2022-05-07,0,0
W92000004,Wales,nation,2022-05-06,129,6
W92000004,Wales,nation,2022-05-05,151,13
W92000004,Wales,nation,2022-05-04,326,11
W92000004,Wales,nation,2022-05-03,115,4
W92000004,Wales,nation,2022-05-02,0,0
W92000004,Wales,nation,2022-05-01,0,0
W92000004,Wales,nation,2022-04-30,0,0
W92000004,Wales,nation,2022-04-29,133,10
W92000004,Wales,nation,2022-04-28,143,13
W92000004,Wales,nation,2022-04-27,184,14
W92000004,Wales,nation,2022-04-26,343,10
W92000004,Wales,nation,2022-04-25,159,12
W92000004,Wales,nation,2022-04-24,0,0
W92000004,Wales,nation,2022-04-23,0,0
W92000004,Wales,nation,2022-04-22,163,10
W92000004,Wales,nation,2022-04-21,255,13
W92000004,Wales,nation,2022-04-20,816,18
W92000004,Wales,nation,2022-04-19,272,16
W92000004,Wales,nation,2022-04-18,0,0
W92000004,Wales,nation,2022-04-17,0,0
W92000004,Wales,nation,2022-04-16,0,0
W92000004,Wales,nation,2022-04-15,0,0
W92000004,Wales,nation,2022-04-14,338,10
W92000004,Wales,nation,2022-04-13,308,5
W92000004,Wales,nation,2022-04-12,704,15
W92000004,Wales,nation,2022-04-11,373,13
W92000004,Wales,nation,2022-04-10,0,0
W92000004,Wales,nation,2022-04-09,0,0
W92000004,Wales,nation,2022-04-08,404,5
W92000004,Wales,nation,2022-04-07,537,5
W92000004,Wales,nation,2022-04-06,391,16
W92000004,Wales,nation,2022-04-05,1834,7
W92000004,Wales,nation,2022-04-04,1485,7
W92000004,Wales,nation,2022-04-03,0,0
W92000004,Wales,nation,2022-04-02,0,0
W92000004,Wales,nation,2022-04-01,1438,10
W92000004,Wales,nation,2022-03-31,1379,18
W92000004,Wales,nation,2022-03-30,1745,18
W92000004,Wales,nation,2022-03-29,4853,4
W92000004,Wales,nation,2022-03-28,2206,27
W92000004,Wales,nation,2022-03-27,0,0
W92000004,Wales,nation,2022-03-26,0,0
W92000004,Wales,nation,2022-03-25,2128,3
W92000004,Wales,nation,2022-03-24,2743,2
W92000004,Wales,nation,2022-03-23,1877,15
W92000004,Wales,nation,2022-03-22,4909,5
W92000004,Wales,nation,2022-03-21,2566,4
W92000004,Wales,nation,2022-03-20,0,0
W92000004,Wales,nation,2022-03-19,0,0
W92000004,Wales,nation,2022-03-18,1935,8
W92000004,Wales,nation,2022-03-17,2261,7
W92000004,Wales,nation,2022-03-16,1878,1
W92000004,Wales,nation,2022-03-15,4114,2
W92000004,Wales,nation,2022-03-14,1508,3
W92000004,Wales,nation,2022-03-13,0,0
W92000004,Wales,nation,2022-03-12,0,0
W92000004,Wales,nation,2022-03-11,1525,4
W92000004,Wales,nation,2022-03-10,1548,2
W92000004,Wales,nation,2022-03-09,1141,6
W92000004,Wales,nation,2022-03-08,2628,16
W92000004,Wales,nation,2022-03-07,1023,2
W92000004,Wales,nation,2022-03-06,0,0
W92000004,Wales,nation,2022-03-05,0,0
W92000004,Wales,nation,2022-03-04,1177,3
W92000004,Wales,nation,2022-03-03,899,11
W92000004,Wales,nation,2022-03-02,808,8
W92000004,Wales,nation,2022-03-01,2225,10
W92000004,Wales,nation,2022-02-28,339,4
W92000004,Wales,nation,2022-02-27,0,0
W92000004,Wales,nation,2022-02-26,0,0
W92000004,Wales,nation,2022-02-25,855,10
W92000004,Wales,nation,2022-02-24,1059,8
W92000004,Wales,nation,2022-02-23,903,5
W92000004,Wales,nation,2022-02-22,1672,12
W92000004,Wales,nation,2022-02-21,1114,1
W92000004,Wales,nation,2022-02-20,0,0
W92000004,Wales,nation,2022-02-19,0,0
W92000004,Wales,nation,2022-02-18,1260,8
W92000004,Wales,nation,2022-02-17,1352,4
W92000004,Wales,nation,2022-02-16,1124,8
W92000004,Wales,nation,2022-02-15,923,0
W92000004,Wales,nation,2022-02-14,2122,10
W92000004,Wales,nation,2022-02-13,1495,1
W92000004,Wales,nation,2022-02-12,0,0
W92000004,Wales,nation,2022-02-11,1899,18
W92000004,Wales,nation,2022-02-10,1761,5
W92000004,Wales,nation,2022-02-09,1388,17
W92000004,Wales,nation,2022-02-08,1107,0
W92000004,Wales,nation,2022-02-07,3382,9
W92000004,Wales,nation,2022-02-06,1868,11
W92000004,Wales,nation,2022-02-05,0,0
W92000004,Wales,nation,2022-02-04,2606,8
W92000004,Wales,nation,2022-02-03,2424,11
W92000004,Wales,nation,2022-02-02,1870,10
W92000004,Wales,nation,2022-02-01,1635,0
W92000004,Wales,nation,2022-01-31,4528,11
W92000004,Wales,nation,2022-01-30,2840,8
W92000004,Wales,nation,2022-01-29,0,0
W92000004,Wales,nation,2022-01-28,2772,6
W92000004,Wales,nation,2022-01-27,3007,10
W92000004,Wales,nation,2022-01-26,2707,4
W92000004,Wales,nation,2022-01-25,1977,2
W92000004,Wales,nation,2022-01-24,4327,11
W92000004,Wales,nation,2022-01-23,2827,8
W92000004,Wales,nation,2022-01-22,0,0
W92000004,Wales,nation,2022-01-21,2427,11
W92000004,Wales,nation,2022-01-20,2768,21
W92000004,Wales,nation,2022-01-19,2136,23
W92000004,Wales,nation,2022-01-18,1857,1
W92000004,Wales,nation,2022-01-17,3975,18
W92000004,Wales,nation,2022-01-16,2133,6
W92000004,Wales,nation,2022-01-15,0,0
W92000004,Wales,nation,2022-01-14,2864,4
W92000004,Wales,nation,2022-01-13,3197,11
W92000004,Wales,nation,2022-01-12,2886,14
W92000004,Wales,nation,2022-01-11,2176,4
W92000004,Wales,nation,2022-01-10,11693,16
W92000004,Wales,nation,2022-01-09,8923,8
W92000004,Wales,nation,2022-01-08,0,0
W92000004,Wales,nation,2022-01-07,7915,21
W92000004,Wales,nation,2022-01-06,9213,6
W92000004,Wales,nation,2022-01-05,21279,10
W92000004,Wales,nation,2022-01-04,22317,8
W92000004,Wales,nation,2022-01-03,0,0
W92000004,Wales,nation,2022-01-02,14036,14
W92000004,Wales,nation,2022-01-01,0,0
W92000004,Wales,nation,2021-12-31,10393,11
W92000004,Wales,nation,2021-12-30,21051,3
W92000004,Wales,nation,2021-12-29,5929,2
W92000004,Wales,nation,2021-12-28,12378,3
W92000004,Wales,nation,2021-12-27,0,0
W92000004,Wales,nation,2021-12-26,5335,3
W92000004,Wales,nation,2021-12-25,0,0
W92000004,Wales,nation,2021-12-24,6755,10
W92000004,Wales,nation,2021-12-23,3292,10
W92000004,Wales,nation,2021-12-22,4662,3
W92000004,Wales,nation,2021-12-21,2375,6
W92000004,Wales,nation,2021-12-20,6796,8
W92000004,Wales,nation,2021-12-19,3462,4
W92000004,Wales,nation,2021-12-18,0,0
W92000004,Wales,nation,2021-12-17,3129,3
W92000004,Wales,nation,2021-12-16,2889,0
W92000004,Wales,nation,2021-12-15,2431,10
W92000004,Wales,nation,2021-12-14,1819,2
W92000004,Wales,nation,2021-12-13,4543,8
W92000004,Wales,nation,2021-12-12,2591,5
W92000004,Wales,nation,2021-12-11,0,0
W92000004,Wales,nation,2021-12-10,2462,9
W92000004,Wales,nation,2021-12-09,2302,15
W92000004,Wales,nation,2021-12-08,2313,11
W92000004,Wales,nation,2021-12-07,2107,2
W92000004,Wales,nation,2021-12-06,4405,6
W92000004,Wales,nation,2021-12-05,2567,5
W92000004,Wales,nation,2021-12-04,0,0
W92000004,Wales,nation,2021-12-03,2356,8
W92000004,Wales,nation,2021-12-02,2791,8
W92000004,Wales,nation,2021-12-01,2067,7
W92000004,Wales,nation,2021-11-30,1972,4
W92000004,Wales,nation,2021-11-29,3969,10
W92000004,Wales,nation,2021-11-28,1963,9
W92000004,Wales,nation,2021-11-27,0,0
W92000004,Wales,nation,2021-11-26,2927,5
W92000004,Wales,nation,2021-11-25,2377,9
W92000004,Wales,nation,2021-11-24,2154,7
W92000004,Wales,nation,2021-11-23,1931,4
W92000004,Wales,nation,2021-11-22,4489,8
W92000004,Wales,nation,2021-11-21,2408,7
W92000004,Wales,nation,2021-11-20,0,0
W92000004,Wales,nation,2021-11-19,2456,8
W92000004,Wales,nation,2021-11-18,2576,20
W92000004,Wales,nation,2021-11-17,2417,17
W92000004,Wales,nation,2021-11-16,1921,2
W92000004,Wales,nation,2021-11-15,4520,13
W92000004,Wales,nation,2021-11-14,2659,6
W92000004,Wales,nation,2021-11-13,0,0
W92000004,Wales,nation,2021-11-12,2784,4
W92000004,Wales,nation,2021-11-11,2134,12
W92000004,Wales,nation,2021-11-10,2171,18
W92000004,Wales,nation,2021-11-09,1784,5
W92000004,Wales,nation,2021-11-08,4303,14
W92000004,Wales,nation,2021-11-07,2583,9
W92000004,Wales,nation,2021-11-06,0,0
W92000004,Wales,nation,2021-11-05,1986,13
W92000004,Wales,nation,2021-11-04,2799,17
W92000004,Wales,nation,2021-11-03,2492,7
W92000004,Wales,nation,2021-11-02,2210,10
W92000004,Wales,nation,2021-11-01,4983,17
W92000004,Wales,nation,2021-10-31,3016,9
W92000004,Wales,nation,2021-10-30,0,0
W92000004,Wales,nation,2021-10-29,2561,7
W92000004,Wales,nation,2021-10-28,2664,12
W92000004,Wales,nation,2021-10-27,2582,5
W92000004,Wales,nation,2021-10-26,5288,31
W92000004,Wales,nation,2021-10-25,0,0
W92000004,Wales,nation,2021-10-24,3152,12
W92000004,Wales,nation,2021-10-23,0,0
W92000004,Wales,nation,2021-10-22,3296,11
W92000004,Wales,nation,2021-10-21,4240,13
W92000004,Wales,nation,2021-10-20,3450,13
W92000004,Wales,nation,2021-10-19,3200,2
W92000004,Wales,nation,2021-10-18,6398,20
W92000004,Wales,nation,2021-10-17,2965,10
W92000004,Wales,nation,2021-10-16,0,0
W92000004,Wales,nation,2021-10-15,3130,15
W92000004,Wales,nation,2021-10-14,2635,12
W92000004,Wales,nation,2021-10-13,2266,4
W92000004,Wales,nation,2021-10-12,2047,1
W92000004,Wales,nation,2021-10-11,4469,8
W92000004,Wales,nation,2021-10-10,0,0
W92000004,Wales,nation,2021-10-09,0,0
W92000004,Wales,nation,2021-10-08,5705,23
W92000004,Wales,nation,2021-10-07,3400,8
W92000004,Wales,nation,2021-10-06,2007,8
W92000004,Wales,nation,2021-10-05,1758,2
W92000004,Wales,nation,2021-10-04,3986,17
W92000004,Wales,nation,2021-10-03,2331,10
W92000004,Wales,nation,2021-10-02,0,0
W92000004,Wales,nation,2021-10-01,3009,5
W92000004,Wales,nation,2021-09-30,2580,13
W92000004,Wales,nation,2021-09-29,3369,9
W92000004,Wales,nation,2021-09-28,2270,6
W92000004,Wales,nation,2021-09-27,5659,12
