average,end,start
0.028232570339298,2019-11-13T14:14:55.143000Z,2019-11-13T12:32:09.039000Z
0.030423292208995003,2019-11-14T13:56:22.728000Z,2019-11-14T12:13:30.626000Z
0.031719037596512005,2019-11-15T13:37:22.596000Z,2019-11-15T11:55:19.211000Z
0.032231412728627,2019-11-16T13:17:35.545000Z,2019-11-16T11:36:32.279000Z
0.031159979498812003,2019-11-17T12:59:28.253000Z,2019-11-17T11:18:26.787000Z
0.030848973632060003,2019-11-18T14:20:06.189000Z,2019-11-18T12:38:24.644000Z
0.031299690568917,2019-11-19T14:01:45.536000Z,2019-11-19T12:19:46.112000Z
0.030158408070829004,2019-11-20T13:42:47.846000Z,2019-11-20T12:01:30.660000Z
0.031092358491150003,2019-11-21T13:24:22.274000Z,2019-11-21T11:43:26.088000Z
0.029737251624464,2019-11-22T13:05:47.553000Z,2019-11-22T11:24:19.208000Z
0.029552802169009,2019-11-23T14:27:05.211000Z,2019-11-23T12:44:41.427000Z
0.030608684513248004,2019-11-24T14:07:56.560000Z,2019-11-24T12:25:57.136000Z
0.029468791733056002,2019-11-25T13:49:21.868000Z,2019-11-25T12:07:18.964000Z
0.029640527897708,2019-11-26T13:30:46.499000Z,2019-11-26T11:49:03.754000Z
0.029628998672282,2019-11-27T13:11:59.689000Z,2019-11-27T11:30:16.225000Z
0.031338980643829,2019-11-28T12:53:11.322000Z,2019-11-28T11:13:27.975000Z
0.031445127854258,2019-11-29T14:14:20.703000Z,2019-11-29T12:32:15.998000Z
0.031710127776956004,2019-11-30T13:55:27.778000Z,2019-11-30T12:13:36.393000Z
0.031891203662380005,2019-12-01T13:36:28.373000Z,2019-12-01T11:55:02.667000Z
0.031106590264060003,2019-12-02T13:17:56.565000Z,2019-12-02T11:36:28.219000Z
0.029224678063644004,2019-12-03T12:59:18.397000Z,2019-12-03T11:18:11.291000Z
0.031299213289365004,2019-12-04T14:20:05.459000Z,2019-12-04T12:38:32.073000Z
0.030815442558377003,2019-12-06T13:42:47.446000Z,2019-12-06T12:01:24.980000Z
0.032893720836095,2019-12-07T13:23:46.960000Z,2019-12-07T11:42:35.655000Z
0.028791102743166003,2019-12-08T13:05:23.194000Z,2019-12-08T11:24:09.368000Z
0.032669829084075,2019-12-09T12:46:38.908000Z,2019-12-09T12:44:48.031000Z
0.026818350888788003,2019-12-10T14:07:08.809000Z,2019-12-10T14:06:50.330000Z
0.030608738662282003,2019-12-11T13:49:04.600000Z,2019-12-11T12:07:21.135000Z
0.028985239278811,2019-12-12T13:30:12.233000Z,2019-12-12T11:48:47.487000Z
0.029448294665153002,2019-12-13T13:11:27.345000Z,2019-12-13T11:30:18.799000Z
0.029814735964292002,2019-12-14T12:52:51.697000Z,2019-12-14T12:51:02.499000Z
0.030170243722004,2019-12-15T14:13:45.596000Z,2019-12-15T12:32:15.810000Z
0.031214520459373004,2019-12-16T13:55:11.266000Z,2019-12-16T12:13:57.200000Z
0.030493217241979002,2019-12-17T13:36:29.797000Z,2019-12-17T11:55:32.291000Z
0.031092936793963,2019-12-18T13:17:39.509000Z,2019-12-18T13:17:26.909000Z
0.030922118141207003,2019-12-19T12:59:01.338000Z,2019-12-19T12:57:28.940000Z
0.028293720794035002,2019-12-20T14:20:01.354000Z,2019-12-20T12:38:30.849000Z
0.029978217686647,2019-12-21T14:00:54.421000Z,2019-12-21T12:19:47.916000Z
0.030317055244670002,2019-12-22T13:42:50.088000Z,2019-12-22T12:01:39.982000Z
0.032272833322242005,2019-12-23T13:23:55.836000Z,2019-12-23T11:42:40.330000Z
0.030398782567087,2019-12-24T13:05:18.383000Z,2019-12-24T11:24:12.118000Z
0.032616648617816005,2019-12-25T12:46:37.812000Z,2019-12-25T12:44:50.294000Z
0.031080358547338004,2019-12-26T14:07:41.545000Z,2019-12-26T12:26:02.280000Z
0.033788322936743005,2019-12-27T12:07:53.504000Z,2019-12-27T12:07:23.264000Z
0.031379769584446,2019-12-29T13:11:27.897000Z,2019-12-29T11:31:45.150000Z
0.030226129966304003,2019-12-30T12:52:53.919000Z,2019-12-30T12:51:06.402000Z
0.031954932447573005,2019-12-31T14:14:04.127000Z,2019-12-31T12:32:16.583000Z
0.031511640967801,2020-01-01T13:55:18.747000Z,2020-01-01T12:13:36.603000Z
0.032145564793609,2020-01-02T13:36:32.646000Z,2020-01-02T11:55:01.182000Z
0.034339585034,2020-01-03T13:17:56.626000Z,2020-01-03T11:36:30.802000Z
0.034482958011848,2020-01-04T12:59:16.886000Z,2020-01-04T11:18:20.460000Z
0.032838411498488006,2020-01-05T14:20:40.173000Z,2020-01-05T12:38:32.350000Z
0.031134826029566003,2020-01-06T14:01:53.715000Z,2020-01-06T12:19:49.491000Z
0.029170100304942003,2020-01-07T13:43:05.455000Z,2020-01-07T12:01:12.871000Z
0.032110781211835006,2020-01-08T13:24:23.433000Z,2020-01-08T11:42:51.729000Z
0.032695220806068,2020-01-09T13:05:40.090000Z,2020-01-09T11:24:26.865000Z
0.033636383148596,2020-01-10T12:46:13.667000Z,2020-01-10T12:44:48.829000Z
0.030106587880631003,2020-01-11T14:08:00.108000Z,2020-01-11T12:26:06.204000Z
0.035230045283074,2020-01-12T13:49:38.842000Z,2020-01-12T12:07:25.139000Z
0.035873019446929,2020-01-13T11:49:44.912000Z,2020-01-13T11:48:52.833000Z
0.032563112543097,2020-01-14T13:12:09.271000Z,2020-01-14T11:32:01.565000Z
0.032226572049335,2020-01-15T12:53:21.242000Z,2020-01-15T11:13:25.536000Z
0.035636370691160005,2020-01-16T14:14:30.720000Z,2020-01-16T12:32:21.457000Z
0.032497255173935,2020-01-17T13:56:12.330000Z,2020-01-17T12:13:37.628000Z
0.034617300344897003,2020-01-18T13:37:27.182000Z,2020-01-18T11:55:05.679000Z
0.035584838072738004,2020-01-19T13:17:43.356000Z,2020-01-19T11:36:32.412000Z
0.033217150676810005,2020-01-20T12:59:37.565000Z,2020-01-20T11:18:19.781000Z
0.032560353580663004,2020-01-21T14:21:22.799000Z,2020-01-21T12:38:33.457000Z
0.033444019148407,2020-01-22T14:02:46.366000Z,2020-01-22T12:19:51.264000Z
0.032822736301943004,2020-01-23T13:43:32.532000Z,2020-01-23T12:01:13.789000Z
0.034577582954495,2020-01-24T13:24:23.166000Z,2020-01-24T11:42:41.742000Z
0.035848405069726,2020-01-25T13:05:53.848000Z,2020-01-25T11:24:13.264000Z
0.036238495064409,2020-01-26T12:47:06.409000Z,2020-01-26T12:45:11.331000Z
0.033086992829801,2020-01-27T14:09:10.112000Z,2020-01-27T12:26:05.171000Z
0.03289751580398,2020-01-28T13:50:14.272000Z,2020-01-28T12:07:29.250000Z
0.036174392500133004,2020-01-29T13:30:47.712000Z,2020-01-29T11:49:00.529000Z
0.03340245869688,2020-01-30T13:12:13.951000Z,2020-01-30T11:30:55.688000Z
0.033321852423250004,2020-01-31T12:53:21.349000Z,2020-01-31T11:13:50.364000Z
0.032971183121015005,2020-02-01T14:15:44.370000Z,2020-02-01T12:32:22.629000Z
0.032051110653472,2020-02-02T13:56:22.728000Z,2020-02-02T12:14:20.786000Z
0.033651134658729,2020-02-03T13:37:32.406000Z,2020-02-03T11:55:04.664000Z
0.036937875640724004,2020-02-04T13:18:33.203000Z,2020-02-04T11:36:31.261000Z
0.036944560255065005,2020-02-05T12:59:39.401000Z,2020-02-05T11:20:12.855000Z
0.035181530051349004,2020-02-06T14:21:12.053000Z,2020-02-06T12:38:35.071000Z
0.034734200015116005,2020-02-07T14:02:40.211000Z,2020-02-07T12:19:55.429000Z
0.034536771325447004,2020-02-08T13:43:49.287000Z,2020-02-08T12:01:30.785000Z
0.030454305064662002,2020-02-09T13:24:52.724000Z,2020-02-09T11:42:57.261000Z
0.032529721191773005,2020-02-10T11:26:23.375000Z,2020-02-10T11:24:14.858000Z
0.033334569473351006,2020-02-11T14:27:25.299000Z,2020-02-11T12:44:49.517000Z
0.036041626697543,2020-02-12T14:09:17.692000Z,2020-02-12T12:26:07.831000Z
0.032318461020636,2020-02-13T13:49:56.648000Z,2020-02-13T12:07:26.026000Z
0.034096030884289,2020-02-14T13:31:11.601000Z,2020-02-14T11:50:36.177000Z
0.032439789127396,2020-02-15T13:11:40.595000Z,2020-02-15T13:10:04.837000Z
0.030529063194990002,2020-02-16T12:53:23.026000Z,2020-02-16T11:13:24.561000Z
0.034530431110516,2020-02-17T14:15:48.200000Z,2020-02-17T12:32:19.380000Z
0.033628772485299004,2020-02-18T13:56:39.391000Z,2020-02-18T12:13:41.530000Z
0.035557417731199005,2020-02-19T13:37:14.022000Z,2020-02-19T11:55:02.841000Z
0.030096753924568002,2020-02-20T13:18:32.452000Z,2020-02-20T11:36:30.990000Z
0.033667266894227,2020-02-21T12:59:37.682000Z,2020-02-21T11:19:12.818000Z
0.032788878927628,2020-02-22T14:22:02.494000Z,2020-02-22T12:38:38.115000Z
0.033679037811694006,2020-02-23T14:03:00.643000Z,2020-02-23T12:19:50.663000Z
0.035192796716191,2020-02-24T13:43:50.511000Z,2020-02-24T12:01:32.850000Z
0.033838123693065006,2020-02-25T13:24:54.299000Z,2020-02-25T11:42:42.758000Z
0.035753625481041,2020-02-26T13:05:55.327000Z,2020-02-26T11:24:13.184000Z
0.034794403082042,2020-02-27T14:27:53.493000Z,2020-02-27T12:44:49.873000Z
0.033158822978536,2020-02-28T14:08:43.957000Z,2020-02-28T12:26:19.337000Z
0.029857469304483002,2020-02-29T13:50:12.340000Z,2020-02-29T12:07:28.399000Z
0.033399622539766,2020-03-01T13:31:11.683000Z,2020-03-01T11:49:01.102000Z
0.032507131506195004,2020-03-02T13:12:13.185000Z,2020-03-02T11:30:26.483000Z
0.034209309113130006,2020-03-03T12:53:20.928000Z,2020-03-03T11:13:27.503000Z
0.033504281891509,2020-03-04T14:15:43.211000Z,2020-03-04T12:32:18.952000Z
0.034745008021788,2020-03-05T13:56:39.792000Z,2020-03-05T12:13:37.372000Z
0.035038610747179004,2020-03-06T13:37:31.811000Z,2020-03-06T11:55:03.471000Z
0.035988893903171004,2020-03-07T13:18:32.989000Z,2020-03-07T11:38:11.846000Z
0.033619904147634,2020-03-08T12:59:37.127000Z,2020-03-08T11:18:16.345000Z
0.034564604788708,2020-03-09T14:21:31.086000Z,2020-03-09T12:38:36.227000Z
0.030273760784881,2020-03-10T14:02:58.301000Z,2020-03-10T12:19:50.482000Z
0.034037512986125,2020-03-11T13:43:52.598000Z,2020-03-11T12:01:13.098000Z
0.032783822619024,2020-03-12T13:24:48.692000Z,2020-03-12T11:42:40.872000Z
0.03673134331146,2020-03-13T13:05:54.346000Z,2020-03-13T11:24:12.085000Z
0.037336319902517005,2020-03-14T14:27:21.422000Z,2020-03-14T11:07:43.335000Z
0.032339086297840006,2020-03-15T14:09:19.794000Z,2020-03-15T12:26:03.935000Z
0.037452582701256,2020-03-16T13:50:10.366000Z,2020-03-16T12:07:27.747000Z
0.036314227839268,2020-03-17T13:30:51.699000Z,2020-03-17T11:48:54.319000Z
0.036256066986365,2020-03-18T13:12:12.151000Z,2020-03-18T11:30:20.891000Z
0.036570891907269004,2020-03-19T12:53:19.524000Z,2020-03-19T11:13:25.860000Z
0.038030593481646,2020-03-20T14:15:42.036000Z,2020-03-20T12:32:17.297000Z
0.03954837972234,2020-03-21T13:55:01.891000Z,2020-03-21T12:13:39.549000Z
0.039012081595876005,2020-03-22T13:37:32.780000Z,2020-03-22T11:55:03.961000Z
0.039267898768186,2020-03-23T13:18:30.551000Z,2020-03-23T11:36:31.731000Z
0.038345225842286,2020-03-24T12:59:36.120000Z,2020-03-24T11:18:15.338000Z
0.037200969217692004,2020-03-25T14:21:43.748000Z,2020-03-25T12:38:35.090000Z
0.038368901585539,2020-03-26T14:02:56.555000Z,2020-03-26T12:19:52.697000Z
0.039546238563513005,2020-03-27T13:43:50.244000Z,2020-03-27T12:01:14.585000Z
0.037279301396698,2020-03-28T13:24:49.334000Z,2020-03-28T11:42:41.034000Z
0.038846809032165,2020-03-29T13:05:53.342000Z,2020-03-29T11:24:10.121000Z
0.036842306963650005,2020-03-30T14:27:50.291000Z,2020-03-30T11:07:17.726000Z
0.036474470227956,2020-03-31T14:09:17.578000Z,2020-03-31T12:26:05.679000Z
0.037186667745189,2020-04-01T13:50:10.906000Z,2020-04-01T12:07:24.207000Z
0.036163527402898,2020-04-02T13:31:08.793000Z,2020-04-02T11:48:48.613000Z
0.037427285450025,2020-04-03T13:12:10.279000Z,2020-04-03T11:30:19.739000Z
0.036878300061739006,2020-04-04T12:52:58.927000Z,2020-04-04T12:51:05.529000Z
0.036264388295619,2020-04-05T14:15:18.914000Z,2020-04-05T12:32:18.776000Z
0.036588437450579006,2020-04-06T13:56:32.280000Z,2020-04-06T12:13:34.662000Z
0.037695562408771005,2020-04-07T13:37:27.007000Z,2020-04-07T11:55:02.388000Z
0.038012939699044006,2020-04-08T13:18:28.373000Z,2020-04-08T11:36:30.154000Z
0.041903719634005,2020-04-09T12:59:37.839000Z,2020-04-09T11:18:12.018000Z
0.039880622602151,2020-04-10T14:22:02.743000Z,2020-04-10T12:38:33.446000Z
0.038797185977371,2020-04-11T14:02:56.065000Z,2020-04-11T12:19:50.288000Z
0.037360243121351,2020-04-12T13:43:48.905000Z,2020-04-12T12:01:09.407000Z
0.038732590009523005,2020-04-13T13:24:44.746000Z,2020-04-13T11:42:36.687000Z
0.040619245659688004,2020-04-14T13:05:32.828000Z,2020-04-14T11:24:07.848000Z
0.037665004539022,2020-04-15T14:27:47.771000Z,2020-04-15T11:07:21.086000Z
0.037285051265588,2020-04-16T14:09:16.971000Z,2020-04-16T12:26:01.953000Z
0.036281187679239005,2020-04-17T13:50:08.369000Z,2020-04-17T12:07:22.751000Z
0.03499381950342,2020-04-18T13:31:05.650000Z,2020-04-18T11:48:45.831000Z
0.037095903843531,2020-04-19T13:12:08.209000Z,2020-04-19T11:30:18.030000Z
0.038050722480676,2020-04-20T12:53:14.848000Z,2020-04-20T11:13:21.906000Z
0.036291150544144,2020-04-21T14:15:37.467000Z,2020-04-21T12:32:16.209000Z
0.036996658585632,2020-04-22T13:56:30.218000Z,2020-04-22T12:13:35Z
0.037664886245274004,2020-04-23T13:37:25.579000Z,2020-04-23T11:55:01.800000Z
0.036660448792324,2020-04-24T13:18:25.378000Z,2020-04-24T11:36:27.399000Z
0.035869747427409004,2020-04-25T12:59:30.936000Z,2020-04-25T11:18:12.315000Z
0.035530097181440005,2020-04-26T14:21:55.232000Z,2020-04-26T12:38:30.134000Z
0.034365675632507,2020-04-27T14:02:51.184000Z,2020-04-27T12:19:46.127000Z
0.033927650444886,2020-04-28T13:43:44.978000Z,2020-04-28T12:01:07.520000Z
0.033757675981637,2020-04-29T13:24:44.054000Z,2020-04-29T11:42:37.675000Z
0.031066504002797004,2020-04-30T13:05:49.008000Z,2020-04-30T11:24:06.029000Z
0.032660973663715,2020-05-01T14:27:44.743000Z,2020-05-01T11:07:36.899000Z
0.034658862256936006,2020-05-02T14:09:15.495000Z,2020-05-02T12:25:57.718000Z
0.034655115868036004,2020-05-03T13:50:04.848000Z,2020-05-03T12:07:16.710000Z
0.036065789718293,2020-05-04T13:31:02.838000Z,2020-05-04T11:48:44.100000Z
0.036107848810318005,2020-05-05T13:12:04.190000Z,2020-05-05T11:30:19.291000Z
0.036198579952463006,2020-05-06T12:53:11.541000Z,2020-05-06T11:13:18.119000Z
0.033349112893144,2020-05-07T14:15:33.427000Z,2020-05-07T12:32:12.531000Z
0.033415756354185006,2020-05-08T13:56:30.574000Z,2020-05-08T12:13:31.277000Z
0.035027424088951,2020-05-09T13:37:21.963000Z,2020-05-09T11:54:55.545000Z
0.033671328569007,2020-05-10T13:18:21.989000Z,2020-05-10T11:36:33.490000Z
0.034828954349154,2020-05-11T12:59:26.695000Z,2020-05-11T11:18:05.676000Z
0.035068432352819,2020-05-12T14:21:51.981000Z,2020-05-12T12:38:23.525000Z
0.036748476361877,2020-05-13T14:02:47.328000Z,2020-05-13T12:19:39.871000Z
0.034850769124708005,2020-05-14T13:43:41.595000Z,2020-05-14T12:01:04.498000Z
0.034021038452893004,2020-05-15T13:24:40.180000Z,2020-05-15T11:42:32.482000Z
0.034707064128608,2020-05-16T13:05:42.845000Z,2020-05-16T11:24:03.586000Z
0.034269791096448,2020-05-17T11:07:32.437000Z,2020-05-17T11:07:32.437000Z
0.034395270897605,2020-05-18T14:09:07.662000Z,2020-05-18T12:25:51.805000Z
0.034503120254131006,2020-05-19T13:50:03.483000Z,2020-05-19T12:07:16.426000Z
0.034299850147698,2020-05-20T13:30:57.864000Z,2020-05-20T11:48:42.486000Z
0.03186688152521,2020-05-21T13:12:01.603000Z,2020-05-21T11:30:11.424000Z
0.030925483689699003,2020-05-22T12:53:07.023000Z,2020-05-22T11:13:11.082000Z
0.030045770957846003,2020-05-23T14:15:25.061000Z,2020-05-23T12:32:05.245000Z
0.035745670038184005,2020-05-24T13:56:09.961000Z,2020-05-24T12:13:26.264000Z
0.03499605039432,2020-05-25T13:37:06.737000Z,2020-05-25T11:54:51.360000Z
0.032837364979552,2020-05-26T13:18:17.194000Z,2020-05-26T11:36:21.976000Z
0.032689876114977,2020-05-27T12:59:22.251000Z,2020-05-27T11:18:16.111000Z
0.030649709152215,2020-05-28T14:21:40.406000Z,2020-05-28T12:38:18.070000Z
0.030502011423761,2020-05-29T14:02:43.301000Z,2020-05-29T12:19:38.245000Z
0.031525811416326,2020-05-30T13:43:40.467000Z,2020-05-30T12:01:00.730000Z
0.03252080606531,2020-05-31T13:24:35.443000Z,2020-05-31T11:42:28.466000Z
0.031905127985395,2020-06-01T13:05:39.059000Z,2020-06-01T11:23:58.601000Z
0.030851192466032,2020-06-02T14:27:02.374000Z,2020-06-02T11:07:30.052000Z
0.029362367758654,2020-06-03T14:09:03.345000Z,2020-06-03T12:25:47.009000Z
0.028437496440713004,2020-06-04T13:49:57.116000Z,2020-06-04T12:07:12.579000Z
0.027087091319024002,2020-06-05T13:30:57.848000Z,2020-06-05T11:48:34.071000Z
0.026796643816245,2020-06-06T13:11:55.818000Z,2020-06-06T11:30:05.040000Z
0.029990968855702002,2020-06-07T12:52:59.189000Z,2020-06-07T11:13:11.888000Z
0.031047469916663004,2020-06-08T14:15:24.778000Z,2020-06-08T12:32:02.203000Z
0.030207321738324,2020-06-09T13:56:18.906000Z,2020-06-09T12:13:21.530000Z
0.025509877523352,2020-06-10T13:37:12.794000Z,2020-06-10T11:54:44.817000Z
0.028315827609338002,2020-06-11T13:18:14.479000Z,2020-06-11T11:36:14.702000Z
0.028046420514583004,2020-06-12T12:59:17.575000Z,2020-06-12T11:17:57.037000Z
0.027703622732892,2020-06-13T14:21:43.759000Z,2020-06-13T12:38:15.303000Z
0.027775520534586002,2020-06-14T14:02:41.003000Z,2020-06-14T12:19:31.027000Z
0.028200401375672004,2020-06-15T13:43:31.405000Z,2020-06-15T12:00:56.948000Z
0.027790892856691,2020-06-16T13:24:29.487000Z,2020-06-16T11:42:20.230000Z
0.026955259694165002,2020-06-17T13:05:38.249000Z,2020-06-17T11:24:04.871000Z
0.027487082037193,2020-06-18T14:27:31.911000Z,2020-06-18T11:06:59.952000Z
0.026874526186245,2020-06-19T14:08:58.317000Z,2020-06-19T12:25:42.461000Z
0.029377923827738003,2020-06-20T13:49:50.764000Z,2020-06-20T12:07:06.827000Z
0.026033338299180003,2020-06-21T13:30:48.129000Z,2020-06-21T11:48:30.593000Z
0.030954361062350003,2020-06-22T13:11:49.533000Z,2020-06-22T11:30:00.196000Z
0.029987260290136004,2020-06-23T12:52:56.617000Z,2020-06-23T11:13:01.518000Z
0.031266165185062,2020-06-24T14:15:16.860000Z,2020-06-24T12:31:54.285000Z
0.030587268011027003,2020-06-25T13:56:11.346000Z,2020-06-25T12:13:17.090000Z
0.028619159860383003,2020-06-26T13:37:06.791000Z,2020-06-26T11:54:38.814000Z
0.024823249562095,2020-06-27T13:18:07.636000Z,2020-06-27T11:36:06.778000Z
0.024002720489649004,2020-06-28T12:59:12.679000Z,2020-06-28T11:17:51.541000Z
0.025588033991005003,2020-06-29T14:21:38.502000Z,2020-06-29T12:38:07.526000Z
0.026405301658397003,2020-06-30T14:02:33.705000Z,2020-06-30T12:19:24.810000Z
0.026699523908938,2020-07-01T13:43:26.149000Z,2020-07-01T12:00:47.493000Z
0.026198887481139,2020-07-02T13:24:24.350000Z,2020-07-02T11:42:15.693000Z
0.026468471264627,2020-07-03T13:05:27.592000Z,2020-07-03T11:23:46.895000Z
0.026679895515856002,2020-07-04T14:27:23.652000Z,2020-07-04T12:44:21.116000Z
0.024668779361116003,2020-07-05T14:08:51.772000Z,2020-07-05T12:25:36.397000Z
0.026320801415997002,2020-07-06T13:49:45.772000Z,2020-07-06T12:06:57.636000Z
0.025259538373399,2020-07-07T13:30:42.174000Z,2020-07-07T11:48:23.678000Z
0.026124585225162002,2020-07-08T13:11:47.816000Z,2020-07-08T11:29:52.359000Z
0.025835214718397,2020-07-09T12:52:50.936000Z,2020-07-09T11:12:56.196000Z
0.024283734357610002,2020-07-10T14:15:12.671000Z,2020-07-10T12:31:49.016000Z
0.027757039218595,2020-07-11T13:55:56.229000Z,2020-07-11T12:13:09.173000Z
0.027301188038084002,2020-07-12T13:37:01.388000Z,2020-07-12T11:54:35.931000Z
0.026026911855456,2020-07-13T13:18:00.910000Z,2020-07-13T11:36:01.132000Z
0.027941932346417002,2020-07-14T12:59:05.832000Z,2020-07-14T11:18:39.652000Z
0.028719343857741,2020-07-15T14:21:30.332000Z,2020-07-15T12:38:01.277000Z
0.026600904786223,2020-07-16T14:02:13.896000Z,2020-07-16T12:19:25.760000Z
0.026288659758450003,2020-07-17T13:43:19.657000Z,2020-07-17T12:00:44.721000Z
0.024727127918352004,2020-07-18T13:24:18.059000Z,2020-07-18T11:42:14.442000Z
0.025962415844017,2020-07-19T13:05:22.261000Z,2020-07-19T11:23:40.483000Z
0.026907466095453,2020-07-20T14:27:31.999000Z,2020-07-20T11:06:46.961000Z
0.026891685359680003,2020-07-21T14:08:47.839000Z,2020-07-21T12:25:32.464000Z
0.026025558279648003,2020-07-22T13:49:38.359000Z,2020-07-22T12:06:54.183000Z
0.024577069156137003,2020-07-23T13:30:35.360000Z,2020-07-23T11:48:19.863000Z
0.027417556302429,2020-07-24T13:11:37.321000Z,2020-07-24T11:29:46.064000Z
0.026805270726632004,2020-07-25T12:52:47.285000Z,2020-07-25T11:12:49.905000Z
0.027328428589796002,2020-07-26T14:15:06.867000Z,2020-07-26T12:31:44.532000Z
0.026894341517043,2020-07-27T13:55:21.756000Z,2020-07-27T12:13:01.339000Z
0.026205447204288003,2020-07-28T13:36:53.923000Z,2020-07-28T11:54:25.706000Z
0.026984205812955003,2020-07-29T13:17:54.171000Z,2020-07-29T11:35:56.434000Z
0.026232934732368002,2020-07-30T12:58:59.100000Z,2020-07-30T11:17:40.001000Z
0.027470468944456,2020-07-31T14:20:21.568000Z,2020-07-31T12:37:58.631000Z
0.027399310302969004,2020-08-01T14:02:22.115000Z,2020-08-01T13:59:57.638000Z
0.029594523289444,2020-08-02T13:43:17.445000Z,2020-08-02T12:00:37.109000Z
0.029474426173047002,2020-08-03T13:24:11.457000Z,2020-08-03T11:42:02.800000Z
0.025398788071170002,2020-08-04T13:04:13.150000Z,2020-08-04T11:23:34.370000Z
0.024421805795982,2020-08-05T14:27:09.099000Z,2020-08-05T12:44:11.602000Z
0.026095134924565003,2020-08-06T14:08:39.109000Z,2020-08-06T12:25:23.133000Z
0.026666194157198002,2020-08-07T13:49:36.240000Z,2020-08-07T12:06:47.263000Z
0.030479489579316003,2020-08-08T13:30:28.571000Z,2020-08-08T11:48:15.953000Z
0.030682756664750004,2020-08-09T13:11:31.383000Z,2020-08-09T11:29:40.364000Z
0.028652486148966,2020-08-10T12:52:37.155000Z,2020-08-10T11:12:49.494000Z
0.029253260986032002,2020-08-11T14:14:59.267000Z,2020-08-11T12:31:39.091000Z
0.029939025604667,2020-08-12T13:55:50.362000Z,2020-08-12T12:12:56.585000Z
0.029955415452873002,2020-08-13T13:36:44.858000Z,2020-08-13T11:54:19.401000Z
0.029375591706403,2020-08-14T13:17:49.377000Z,2020-08-14T11:35:48.398000Z
0.029300066577018002,2020-08-15T12:58:52.395000Z,2020-08-15T11:17:33.656000Z
0.028740437402401002,2020-08-16T14:21:18.593000Z,2020-08-16T12:37:47.977000Z
0.028205363703385004,2020-08-17T14:02:10.096000Z,2020-08-17T12:19:04.559000Z
0.028468363196743004,2020-08-18T13:43:08.198000Z,2020-08-18T12:00:29.300000Z
0.028242434225067004,2020-08-19T13:24:03.781000Z,2020-08-19T11:41:56.683000Z
0.027056408890184003,2020-08-20T13:05:06.925000Z,2020-08-20T11:23:26.226000Z
0.025054815274320002,2020-08-21T14:27:25.930000Z,2020-08-21T11:06:32.968000Z
0.026568519579315,2020-08-22T14:08:31.835000Z,2020-08-22T12:25:17.538000Z
0.027969470034752003,2020-08-23T13:49:24.180000Z,2020-08-23T12:06:37.122000Z
0.028486332843864003,2020-08-24T13:30:20.966000Z,2020-08-24T11:48:02.708000Z
0.026089249499912003,2020-08-25T13:11:25.717000Z,2020-08-25T11:29:32.418000Z
0.028729661355415003,2020-08-26T14:32:55.411000Z,2020-08-26T12:50:17.112000Z
0.026350440147022,2020-08-27T14:14:52.682000Z,2020-08-27T12:31:33.705000Z
0.027707697611174004,2020-08-28T13:55:44.556000Z,2020-08-28T12:12:51.377000Z
0.028130565075838002,2020-08-29T13:36:41.588000Z,2020-08-29T11:54:13.849000Z
0.029852610121405002,2020-08-30T13:17:41.982000Z,2020-08-30T11:35:44.483000Z
0.031861907025431,2020-08-31T12:58:48.657000Z,2020-08-31T11:17:37.956000Z
0.030516832859979002,2020-09-01T14:21:13.914000Z,2020-09-01T12:37:45.696000Z
0.029634784124251003,2020-09-02T14:02:08.314000Z,2020-09-02T12:19:02.656000Z
0.029878883183051003,2020-09-03T15:43:03.798000Z,2020-09-03T14:00:28.378000Z
0.027916080441717003,2020-09-04T15:24:03.603000Z,2020-09-04T13:41:57.463000Z
0.029114111138579004,2020-09-05T15:05:07.491000Z,2020-09-05T13:23:29.310000Z
0.029642756730758002,2020-09-06T16:27:03.243000Z,2020-09-06T13:06:36.916000Z
0.026387405879210003,2020-09-07T16:08:31.973000Z,2020-09-07T14:25:19.114000Z
0.028338436592394003,2020-09-08T15:49:20.924000Z,2020-09-08T14:06:40.585000Z
0.030792680800340002,2020-09-09T15:30:24.697000Z,2020-09-09T13:48:07.876000Z
0.036616049604169004,2020-09-10T15:11:11.551000Z,2020-09-10T13:29:38.050000Z
0.037392988546479,2020-09-11T16:33:00.830000Z,2020-09-11T13:12:54.903000Z
0.030851738998688004,2020-09-12T16:15:01.846000Z,2020-09-12T14:31:34.347000Z
0.031631976881374,2020-09-13T15:55:35.144000Z,2020-09-13T14:12:57.324000Z
0.031888534689484,2020-09-15T15:17:43.663000Z,2020-09-15T13:35:51.682000Z
0.0338550638197,2020-09-16T14:58:54.206000Z,2020-09-16T13:17:36.663000Z
0.032998820757446,2020-09-17T16:21:17.693000Z,2020-09-17T14:37:54.153000Z
0.034347428702154,2020-09-18T16:02:17.039000Z,2020-09-18T14:19:12.339000Z
0.033300723841858004,2020-09-19T15:43:09.069000Z,2020-09-19T14:00:34.368000Z
0.033205666903699,2020-09-20T15:23:49.338000Z,2020-09-20T13:42:01.676000Z
0.032788076174224,2020-09-21T15:04:51.239000Z,2020-09-21T13:23:33.097000Z
0.031559159775497,2020-09-22T14:46:04.751000Z,2020-09-22T14:44:07.994000Z
0.03880840304598,2020-09-23T16:08:41.204000Z,2020-09-23T14:25:28.104000Z
0.028410343625755,2020-09-24T15:49:12.237000Z,2020-09-24T14:06:45.095000Z
